name,year,Domestic Gross,Overseas Gross,Worldwide Gross
Doragon bôru Z: Gekitotsu!! 100-oku pawâ no senshi-tachi,1992,0,"19,581,369","19,581,369"
Astro Boy,2009,"19,548,064",0,"19,548,064"
Gekijouban Mahou shojo Madoka magika Shinpen: Hangyaku no monogatari,2013,"375,627","19,169,007","19,544,634"
The Professionals,1966,"19,537,346",0,"19,537,346"
La dolce vita,1960,"19,516,000",0,"19,516,000"
Police Academy 5: Assignment: Miami Beach,1988,"19,510,371",0,"19,510,371"
The Late Great Planet Earth,1979,"19,500,000",0,"19,500,000"
Margin Call,2011,"5,354,039","14,130,957","19,484,996"
It Takes Two,1995,"19,474,589",0,"19,474,589"
Jason Lives: Friday the 13th Part VI,1986,"19,472,057",0,"19,472,057"
Valiant,2005,"19,447,478",0,"19,447,478"
House,1985,"19,444,631",0,"19,444,631"
Seven Psychopaths,2012,"15,024,049","4,398,212","19,422,261"
Doug's 1st Movie,1999,"19,421,271",0,"19,421,271"
Get Carter,2000,"14,967,182","4,445,811","19,412,993"
The Devil's Rejects,2005,"17,044,981","2,345,048","19,390,029"
The Producers,2005,"19,377,727",0,"19,377,727"
Saving Silverman,2001,"19,351,569",0,"19,351,569"
They Shall Not Grow Old,2018,"17,956,913","1,387,838","19,344,751"
Rock Star,2001,"17,008,282","2,325,863","19,334,145"
Duplex,2003,"9,692,135","9,630,000","19,322,135"
Joe,1970,"19,319,254",0,"19,319,254"
The Witch,2016,"8,700,000","10,600,000","19,300,000"
Cursed,2005,"19,297,522",0,"19,297,522"
Labor Day,2013,"13,371,528","5,924,000","19,295,528"
A Christmas Story,1983,"19,294,144",0,"19,294,144"
Little Giants,1994,"19,288,821",0,"19,288,821"
Summer of Sam,1999,"19,283,782",0,"19,283,782"
Deathtrap,1982,"19,282,134",0,"19,282,134"
House Party 2,1991,"19,281,235",0,"19,281,235"
House Party 3,1994,"19,281,235",0,"19,281,235"
Best Defense,1984,"19,265,302",0,"19,265,302"
La migliore offerta,2013,"85,433","19,170,440","19,255,873"
Vanity Fair,2004,"16,136,476","3,111,020","19,247,496"
The Snows of Kilimanjaro,1952,"18,050,000","1,181,330","19,231,330"
Willard,1971,"19,216,000",0,"19,216,000"
A Thousand Words,2012/I,"18,450,127","754,822","19,204,949"
Martin Lawrence Live: Runteldat,2002,"19,184,015",0,"19,184,015"
Friday the 13th Part VII: The New Blood,1988,"19,170,001",0,"19,170,001"
Jonas Brothers: The 3D Concert Experience,2009,"19,161,363",0,"19,161,363"
Tuck Everlasting,2002,"19,158,074",0,"19,158,074"
Buried,2010,"1,028,658","18,123,822","19,152,480"
Kazaam,1996,"18,937,264","200,000","19,137,264"
Blaze,1989,"19,131,246",0,"19,131,246"
Mother,1996/II,"19,119,165",0,"19,119,165"
El crimen del Padre Amaro,2002,"5,709,616","13,400,000","19,109,616"
The Bad News Bears in Breaking Training,1977,"19,104,350",0,"19,104,350"
Race,2016/I,"19,097,994",0,"19,097,994"
Waitress,2007,"19,067,631",0,"19,067,631"
Moonfall,2022,"19,060,660",0,"19,060,660"
The Weather Man,2005,"12,482,775","6,556,995","19,039,770"
Foxcatcher,2014,"12,096,300","6,936,782","19,033,082"
Mortal Thoughts,1991,"19,018,321",0,"19,018,321"
The Boys from Brazil,1978,"19,000,000",0,"19,000,000"
Beneath the Planet of the Apes,1970,"18,999,718",0,"18,999,718"
Sniper,1993,"18,994,653",0,"18,994,653"
Unplanned,2019,"18,988,743",0,"18,988,743"
The Octagon,1980,"18,971,000",0,"18,971,000"
Deux frères,2004,"18,947,630",0,"18,947,630"
The Odd Couple II,1998,"18,912,328",0,"18,912,328"
Untamed Heart,1993,"18,899,204",0,"18,899,204"
Georgia Rule,2007,"18,882,880",0,"18,882,880"
The Seventh Sign,1988,"18,875,011",0,"18,875,011"
Shark Night 3D,2011,"18,872,522",0,"18,872,522"
Alfie,1966,"18,871,300",0,"18,871,300"
Above the Law,1988,"18,869,631",0,"18,869,631"
The Marine,2006,"18,843,314",0,"18,843,314"
Paternity,1981,"18,838,812",0,"18,838,812"
Under the Rainbow,1981,"18,826,490",0,"18,826,490"
Best in Show,2000,"18,621,249","201,233","18,822,482"
What's New Pussycat,1965,"18,820,000",0,"18,820,000"
Akeelah and the Bee,2006,"18,811,135",0,"18,811,135"
Across the Great Divide,1976,"18,806,000",0,"18,806,000"
Suspect,1987,"18,782,400",0,"18,782,400"
Macon County Line,1974,"18,765,000",0,"18,765,000"
The Upside of Anger,2005,"18,761,993",0,"18,761,993"
The Believers,1987,"18,753,438",0,"18,753,438"
Pillow Talk,1959,"18,750,000",0,"18,750,000"
Year of the Dragon,1985,"18,707,466",0,"18,707,466"
Eye in the Sky,2015,"18,700,838",0,"18,700,838"
Her Alibi,1989,"18,699,037",0,"18,699,037"
Ringu 2,1999,0,"18,686,644","18,686,644"
Casualties of War,1989,"18,671,317",0,"18,671,317"
Glee: The 3D Concert Movie,2011,"11,860,839","6,802,399","18,663,238"
Anywhere But Here,1999,"18,653,615",0,"18,653,615"
xiao zhu pei qi guo da nian,2019,"131,225","18,521,816","18,653,041"
Blame It on Rio,1984,"18,644,570",0,"18,644,570"
Michael Jordan to the Max,2000,"18,642,318",0,"18,642,318"
The Quick and the Dead,1995,"18,636,537",0,"18,636,537"
Windwalker,1980,"18,636,482",0,"18,636,482"
Geronimo: An American Legend,1993,"18,635,620",0,"18,635,620"
Paradise,1991,"18,634,643",0,"18,634,643"
The Boatniks,1970,"18,607,492",0,"18,607,492"
CHIPS,2017,"18,600,152",0,"18,600,152"
Aquamarine,2006,"18,595,716",0,"18,595,716"
Meno male che ci sei,2009,0,"18,594,142","18,594,142"
Ho voglia di te,2007,0,"18,594,142","18,594,142"
Frost/Nixon,2008,"18,593,156",0,"18,593,156"
Prancer,1989,"18,587,135",0,"18,587,135"
Galapagos,1999,"18,583,744",0,"18,583,744"
Buena Vista Social Club,1999,"6,997,620","11,581,022","18,578,642"
The Fan,1996,"18,573,791",0,"18,573,791"
Galapagos,1955,"18,571,938",0,"18,571,938"
Flight of the Navigator,1986,"18,564,613",0,"18,564,613"
Doragon bôru Z: Kyokugen batoru!! San dai sûpâ saiyajin,1992,0,"18,554,927","18,554,927"
Some Kind of Wonderful,1987,"18,553,948",0,"18,553,948"
An Ideal Husband,1999/I,"18,535,191",0,"18,535,191"
Project X,1987,"18,532,286",0,"18,532,286"
Bedknobs and Broomsticks,1971,"18,530,000",0,"18,530,000"
[Rec]²,2009,"27,766","18,469,680","18,497,446"
Super Troopers,2001,"18,488,314",0,"18,488,314"
You're Next,2011,"18,474,268",0,"18,474,268"
Singles,1992,"18,472,850",0,"18,472,850"
Into the Blue,2005,"18,472,363",0,"18,472,363"
The Invention of Lying,2009,"18,439,082",0,"18,439,082"
Doragon bôru Z: Ginga girigiri!! Butchigiri no sugoi yatsu,1993,0,"18,435,583","18,435,583"
Emma.,2020,"10,055,355","8,379,662","18,435,017"
Ladyhawke,1985,"18,432,000",0,"18,432,000"
Into the Wild,2007,"18,427,795",0,"18,427,795"
Repo Men,2010,"13,794,835","4,615,056","18,409,891"
Loser,2000,"15,618,626","2,786,080","18,404,706"
Prophecy,1979,"18,389,402",0,"18,389,402"
Bandidas,2006,0,"18,381,890","18,381,890"
A Star Is Born,1954,"14,933,000","3,413,880","18,346,880"
Sleeper,1973,"18,344,729",0,"18,344,729"
The Three Musketeers,1948,"8,990,320","9,347,840","18,338,160"
Good Guys Wear Black,1978,"18,328,000",0,"18,328,000"
North Country,2005,"18,324,242",0,"18,324,242"
Walk Hard: The Dewey Cox Story,2007,"18,317,151",0,"18,317,151"
A Touch of Class,1973,"18,312,000",0,"18,312,000"
Jagten,2012,"687,185","17,622,608","18,309,793"
The Four Feathers,2002,"18,306,166",0,"18,306,166"
That Darn Cat,1997,"18,301,610",0,"18,301,610"
Fright Night,2011,"18,298,649",0,"18,298,649"
The World's Fastest Indian,2005,"5,128,124","13,169,566","18,297,690"
Posse,1993,"18,290,000",0,"18,290,000"
Sugar Hill,1993,"18,272,447",0,"18,272,447"
Crimes and Misdemeanors,1989,"18,254,702",0,"18,254,702"
Simon Birch,1998,"18,252,684",0,"18,252,684"
Love Affair,1994,"18,250,211",0,"18,250,211"
For Whom the Bell Tolls,1943,"17,800,000","433,417","18,233,417"
Harold & Kumar Go to White Castle,2004,"18,225,165",0,"18,225,165"
Drive Angry,2011,"10,721,033","7,500,000","18,221,033"
Dead Men Don't Wear Plaid,1982,"18,197,170",0,"18,197,170"
My Boss's Daughter,2003,"15,550,605","2,640,400","18,191,005"
Milk Money,1994,"18,137,661",0,"18,137,661"
The Sure Thing,1985,"18,135,531",0,"18,135,531"
All the Pretty Horses,2000,"15,540,353","2,593,142","18,133,495"
DuckTales the Movie: Treasure of the Lost Lamp,1990,"18,115,724",0,"18,115,724"
Five Easy Pieces,1970,"18,099,091",0,"18,099,091"
Dead Man Down,2013,"10,895,295","7,200,000","18,095,295"
Baaghi,2016,"438,207","17,623,018","18,061,225"
"Jo Jo Dancer, Your Life Is Calling",1986,"18,034,150",0,"18,034,150"
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,1972,"18,016,290",0,"18,016,290"
The Private Eyes,1980,"18,014,000",0,"18,014,000"
Admission,2013,"18,007,317",0,"18,007,317"
Postal,2007,"18,005,198",0,"18,005,198"
The Glass House,2001,"18,001,232",0,"18,001,232"
High Noon,1952,"9,450,000","8,550,000","18,000,000"
Herbie Goes Bananas,1980,"18,000,000",0,"18,000,000"
Seven Days in Utopia,2011,"18,000,000",0,"18,000,000"
Ann och Eve - de erotiska,1970,"18,000,000",0,"18,000,000"
An Unfinished Life,2005,"8,586,392","9,409,378","17,995,770"
The Howling,1981,"17,986,000",0,"17,986,000"
Quills,2000,"7,060,876","10,923,895","17,984,771"
The Seat Filler,2004,"10,238,923","7,733,975","17,972,898"
Cantinflas,2014,"6,382,924","11,583,949","17,966,873"
Used People,1992,"17,957,265",0,"17,957,265"
CB4,1993,"17,953,778",0,"17,953,778"
Born Yesterday,1993,"17,952,857",0,"17,952,857"
Boiler Room,2000,"16,954,131","991,710","17,945,841"
City of Ember,2008,"7,873,007","10,056,677","17,929,684"
"Na xie nian, wo men yi qi zhui de nv hai",2011,0,"17,925,128","17,925,128"
Michael Collins,1996,"11,092,559","6,800,000","17,892,559"
The Pom Pom Girls,1976,"17,883,410",0,"17,883,410"
Sibling Rivalry,1990,"17,854,930",0,"17,854,930"
The Quiet Ones,2014,"8,496,112","9,338,755","17,834,867"
Crazy/Beautiful,2001,"16,937,988","890,000","17,827,988"
Flyboys,2006,"13,082,288","4,744,235","17,826,523"
Honeysuckle Rose,1980,"17,815,212",0,"17,815,212"
Paws of Fury: The Legend of Hank,2022,"17,811,382",0,"17,811,382"
The Boston Strangler,1968,"17,810,894",0,"17,810,894"
Going the Distance,2010,"17,804,299",0,"17,804,299"
School for Scoundrels,2006,"17,803,796",0,"17,803,796"
The Day of the Locust,1975,"17,793,000",0,"17,793,000"
Bad Times at the El Royale,2018,"17,784,774",0,"17,784,774"
Bears,2014/I,"17,769,442",0,"17,769,442"
The Delta Force,1986,"17,768,900",0,"17,768,900"
Halloween 4: The Return of Michael Myers,1988,"17,768,757",0,"17,768,757"
Random Harvest,1942,"10,137,000","7,623,460","17,760,460"
Show Dogs,2018,"17,744,685",0,"17,744,685"
The Perks of Being a Wallflower,2012,"17,738,570",0,"17,738,570"
For the Love of Benji,1977,"17,732,000",0,"17,732,000"
The Big Green,1995,"17,725,500",0,"17,725,500"
The Wings of the Dove,1997,"13,718,385","4,000,000","17,718,385"
EuroTrip,2004,"17,718,223",0,"17,718,223"
Heavy Weights,1995,"17,689,177",0,"17,689,177"
The Farewell,2019,"17,688,952",0,"17,688,952"
Apollo 18,2011,"17,686,929",0,"17,686,929"
The Big Easy,1986,"17,685,307",0,"17,685,307"
The Betsy,1978,"17,685,000",0,"17,685,000"
The Shaggy Dog,1959,"17,658,000",0,"17,658,000"
Kit Kittredge: An American Girl,2008,"17,655,201",0,"17,655,201"
Knights of the Round Table,1953,"9,849,240","7,800,040","17,649,280"
Joyeux Noël,2005,"1,054,361","16,589,013","17,643,374"
Frantic,1988,"17,637,950",0,"17,637,950"
Spirit Untamed,2021,"17,635,215",0,"17,635,215"
The Postman,1997,"17,626,234",0,"17,626,234"
Parker,2013,"17,609,982","6,659","17,616,641"
Regression,2015/I,"54,734","17,561,328","17,616,062"
Max Dugan Returns,1983,"17,613,720",0,"17,613,720"
Operation Finale,2018,"17,612,099",0,"17,612,099"
Alice Doesn't Live Here Anymore,1974,"17,600,000",0,"17,600,000"
Furry Vengeance,2010,"17,596,256",0,"17,596,256"
Rooster Cogburn,1975,"17,594,566",0,"17,594,566"
Eye of the Needle,1981,"17,583,634",0,"17,583,634"
Take This Job and Shove It,1981,"17,569,030",0,"17,569,030"
Wait Until Dark,1967,"17,550,741",0,"17,550,741"
Johnny Be Good,1988,"17,550,399",0,"17,550,399"
"Paul, Apostle of Christ",2018,"17,547,999",0,"17,547,999"
Fair Game,2010/I,"9,540,691","8,001,326","17,542,017"
Free Solo,2018,"17,541,090",0,"17,541,090"
Enough Said,2013,"17,536,788",0,"17,536,788"
Invasion U.S.A.,1985,"17,536,256",0,"17,536,256"
The Babe,1992,"17,530,973",0,"17,530,973"
Gojira vs. Mosura,1992,0,"17,528,483","17,528,483"
Singin' in the Rain,1952,"12,360,000","5,160,060","17,520,060"
Home for the Holidays,1995,"17,518,220",0,"17,518,220"
For Keeps?,1988,"17,514,553",0,"17,514,553"
Lassiter,1984,"17,513,452",0,"17,513,452"
Disturbing Behavior,1998,"17,509,368",0,"17,509,368"
A Mighty Wind,2003,"17,508,936",0,"17,508,936"
Sabotage,2014,"10,508,518","7,000,000","17,508,518"
Dope,2015,"17,506,470",0,"17,506,470"
Empire,2002,"17,504,595",0,"17,504,595"
Father Figures,2017,"17,501,244",0,"17,501,244"
Annapolis,2006,"17,127,992","369,000","17,496,992"
Sorry to Bother You,2018,"17,493,096",0,"17,493,096"
Angel,1984,"17,488,564",0,"17,488,564"
White Palace,1990,"17,487,531",0,"17,487,531"
The Zookeeper's Wife,2017,"17,445,186",0,"17,445,186"
Battle Cry,1955,"17,440,000",0,"17,440,000"
The Dry,2020,"339,749","17,095,553","17,435,302"
Chappaquiddick,2017,"17,395,521","3,844","17,399,365"
Addicted,2014/I,"17,390,770",0,"17,390,770"
Murder in the First,1995,"17,382,000",0,"17,382,000"
Roll Bounce,2005,"17,378,977",0,"17,378,977"
Outland,1981,"17,374,595",0,"17,374,595"
The NeverEnding Story II: The Next Chapter,1990,"17,373,527",0,"17,373,527"
Extreme Measures,1996,"17,369,541",0,"17,369,541"
My Girl 2,1994,"17,359,799",0,"17,359,799"
Masterminds,2016/I,"17,356,894",0,"17,356,894"
Masterminds,2016,"17,356,894",0,"17,356,894"
Born in East L.A.,1987,"17,355,263",0,"17,355,263"
Masters of the Universe,1987,"17,336,370",0,"17,336,370"
Deliver Us from Eva,2003,"17,334,912",0,"17,334,912"
The Glass Castle,2017,"17,273,059","58,192","17,331,251"
Just My Luck,2006,"17,324,744",0,"17,324,744"
My Baby's Daddy,2004,"17,321,573",0,"17,321,573"
Licorice Pizza,2021,"17,318,007",0,"17,318,007"
Queen of Katwe,2016,"8,874,389","8,434,656","17,309,045"
To Live and Die in L.A.,1985,"17,307,019",0,"17,307,019"
The Phantom,1996,"17,300,889",0,"17,300,889"
The Front Page,1974,"17,300,000",0,"17,300,000"
Les bronzés,1978,0,"17,300,000","17,300,000"
The Matador,2005,"12,594,698","4,702,546","17,297,244"
Max Keeble's Big Move,2001,"17,292,381",0,"17,292,381"
Underwater,2020,"17,291,078",0,"17,291,078"
How to Lose Friends & Alienate People,2008,"2,778,752","14,507,547","17,286,299"
Half Baked,1998,"17,278,980",0,"17,278,980"
Shenandoah,1965,"17,268,889",0,"17,268,889"
A Bronx Tale,1993,"17,266,971",0,"17,266,971"
The Alamo,1960,"17,262,932",0,"17,262,932"
All the Right Moves,1983,"17,233,166",0,"17,233,166"
Fired Up!,2009,"17,231,291",0,"17,231,291"
Central do Brasil,1998,"5,630,372","11,600,000","17,230,372"
Wanderlust,2012,"17,225,675",0,"17,225,675"
Away from Her,2006,"15,830,046","1,390,906","17,220,952"
Hudson Hawk,1991,"17,218,080",0,"17,218,080"
The Mission,1986,"17,218,023",0,"17,218,023"
Angel Heart,1987,"17,185,632",0,"17,185,632"
Sidekicks,1992,"17,180,393",0,"17,180,393"
The Green Knight,2021,"17,173,321",0,"17,173,321"
The Good Liar,2019,"17,156,058",0,"17,156,058"
The Falcon and the Snowman,1985,"17,130,087",0,"17,130,087"
Freejack,1992,"17,129,000",0,"17,129,000"
Johnny Dangerously,1984,"17,124,395",0,"17,124,395"
Doragon bôru Z: Sûpâ senshi gekiha! Katsu no wa ore da,1994,0,"17,121,947","17,121,947"
Rushmore,1998,"17,105,219",0,"17,105,219"
Pet Sematary II,1992,"17,092,453",0,"17,092,453"
Small Time Crooks,2000,"17,071,230",0,"17,071,230"
Ghosts of the Abyss,2003,"17,040,711",0,"17,040,711"
The Guardian,1990,"17,037,887",0,"17,037,887"
Kiss of the Spider Woman,1985,"17,037,728",0,"17,037,728"
Norm of the North,2016,"17,017,118",0,"17,017,118"
Legends of Oz: Dorothy's Return,2013,"8,462,347","8,539,000","17,001,347"
1 beon-ga-eui gi-jeok,2007,0,"17,000,000","17,000,000"
Kingdom of the Spiders,1977,"17,000,000",0,"17,000,000"
Supervixens,1975,"17,000,000",0,"17,000,000"
Vanishing Wilderness,1974,"17,000,000",0,"17,000,000"
The Country Bears,2002,"16,988,996",0,"16,988,996"
Jason X,2001,"13,121,555","3,830,243","16,951,798"
Death Wish 3,1985,"16,116,878","828,293","16,945,171"
Lover Come Back,1961,"16,937,969",0,"16,937,969"
Adrenaline Rush: The Science of Risk,2002,"16,933,791",0,"16,933,791"
88 Minutes,2007,"16,930,884",0,"16,930,884"
The One and Only,1978,"16,928,137",0,"16,928,137"
Hang 'Em High,1968,"16,900,000",0,"16,900,000"
Zapped!,1982,"16,897,768",0,"16,897,768"
They Call Me Bruce?,1982,"16,894,678",0,"16,894,678"
Life or Something Like It,2002,"14,448,589","2,424,082","16,872,671"
The Pyramid,2014,"2,756,333","14,104,804","16,861,137"
Death Warrant,1990,"16,853,487",0,"16,853,487"
Go,1999,"16,842,303",0,"16,842,303"
House of 1000 Corpses,2003,"12,634,962","4,194,583","16,829,545"
The Fabulous Baker Boys,1989,"16,823,529",0,"16,823,529"
Lightning Jack,1994,"16,821,273",0,"16,821,273"
Andre,1994,"16,819,465",0,"16,819,465"
Gojira vs. Mekagojira,1993,0,"16,816,849","16,816,849"
Les misérables,2019,"313,829","16,497,023","16,810,852"
Rebound,2005,"16,808,336",0,"16,808,336"
Valley Girl,1983,"16,797,122",0,"16,797,122"
The Kid Who Would Be King,2019,"16,790,790",0,"16,790,790"
54,1998,"16,757,163",0,"16,757,163"
Diarios de motocicleta,2004,"16,756,372",0,"16,756,372"
Heartfall Arises,2016,0,"16,748,620","16,748,620"
Kingu Kongu tai Gojira,1962,"2,725,000","14,000,000","16,725,000"
Catch That Kid,2004,"16,702,864",0,"16,702,864"
Blink,1993,"16,696,219",0,"16,696,219"
A Mighty Heart,2007,"9,176,787","7,509,584","16,686,371"
Hellraiser: Bloodline,1996,"16,675,000",0,"16,675,000"
Missing Link,2019,"16,649,539",0,"16,649,539"
Unaccompanied Minors,2006,"16,647,384",0,"16,647,384"
Battle of the Year,2013,"8,888,355","7,756,821","16,645,176"
Digimon: The Movie,2000,"9,628,751","7,014,440","16,643,191"
Bringing Out the Dead,1999,"16,640,210",0,"16,640,210"
Deep Cover,1992,"16,639,799",0,"16,639,799"
True Crime,1999,"16,635,339",0,"16,635,339"
Whip It,2009,"13,043,363","3,589,672","16,633,035"
Buffy the Vampire Slayer,1992,"16,624,456",0,"16,624,456"
Wild Safari 3D,2005,"16,621,230",0,"16,621,230"
Beat Street,1984,"16,595,791",0,"16,595,791"
Heart and Souls,1993,"16,581,714",0,"16,581,714"
Blue Valentine,2010,"9,737,892","6,828,348","16,566,240"
Shocker,1989,"16,554,699",0,"16,554,699"
The War,1994,"16,551,365",0,"16,551,365"
Belle,2013,"10,726,630","5,812,129","16,538,759"
The Life and Times of Judge Roy Bean,1972,"16,530,578",0,"16,530,578"
Baaghi 2,2018,"1,319,579","15,210,000","16,529,579"
Todos lo saben,2018,"2,660,165","13,866,366","16,526,531"
Krull,1983,"16,519,460",0,"16,519,460"
Out Cold,2001,"16,515,735",0,"16,515,735"
The Day of the Jackal,1973,"16,056,255","448,609","16,504,864"
Trainspotting,1996,"16,501,785",0,"16,501,785"
Big Jake,1971,"7,500,000","9,000,000","16,500,000"
Spacehunter: Adventures in the Forbidden Zone,1983,"16,478,265",0,"16,478,265"
Mary Queen of Scots,2018,"16,468,499",0,"16,468,499"
BUtterfield 8,1960,"16,462,599",0,"16,462,599"
Eye of the Beholder,1999,"16,459,004",0,"16,459,004"
Oldeuboi,2003,"2,181,290","14,272,524","16,453,814"
Monkey Kingdom,2015,"16,427,836",0,"16,427,836"
Breaking Away,1979,"16,424,918",0,"16,424,918"
Candy,1968,"16,408,286",0,"16,408,286"
Going My Way,1944,"16,300,000","104,946","16,404,946"
Sergeant York,1941,"16,400,000",0,"16,400,000"
A Change of Seasons,1980,"16,400,000",0,"16,400,000"
Forever My Girl,2018,"16,376,066",0,"16,376,066"
Defending Your Life,1991,"16,371,128",0,"16,371,128"
Monkey Trouble,1994,"16,344,520",0,"16,344,520"
Burglar,1987,"16,337,355",0,"16,337,355"
Doragon bôru Z: Tobikkiri no saikyô tai saikyô,1991,0,"16,331,742","16,331,742"
That Old Feeling,1997,"16,325,542",0,"16,325,542"
Tales from the Darkside: The Movie,1990,"16,324,573",0,"16,324,573"
The Whole Ten Yards,2004,"16,323,969",0,"16,323,969"
MacArthur,1977,"16,320,000",0,"16,320,000"
A Simple Plan,1998,"16,311,763",0,"16,311,763"
Swing Vote,2008,"16,284,360",0,"16,284,360"
Chances Are,1989,"16,278,590",0,"16,278,590"
The Hunter,1980,"16,274,150",0,"16,274,150"
Crossing Delancey,1988,"16,262,415",0,"16,262,415"
21 Grams,2003,"16,248,701",0,"16,248,701"
Men at Work,1990,"16,247,964",0,"16,247,964"
The Perfect Man,2005,"16,247,775",0,"16,247,775"
Black Christmas,2006,"16,235,293",0,"16,235,293"
Perfectos desconocidos,2017,"1,014,507","15,200,000","16,214,507"
Raw Deal,1986,"16,209,459",0,"16,209,459"
Jennifer's Body,2009,"16,204,793",0,"16,204,793"
I Love You to Death,1990,"16,186,793",0,"16,186,793"
The Nutcracker in 3D,2010,"190,562","15,988,397","16,178,959"
Drowning Mona,2000,"15,427,192","747,934","16,175,126"
Sunshine Cleaning,2008,"12,062,558","4,111,819","16,174,377"
Richard Pryor... Here and Now,1983,"16,156,776",0,"16,156,776"
Mo' Better Blues,1990,"16,153,600",0,"16,153,600"
The Blue Max,1966,"16,151,612",0,"16,151,612"
Gojira vs. Supesugojira,1994,0,"16,143,550","16,143,550"
D.C. Cab,1983,"16,134,627",0,"16,134,627"
They,2002,"12,840,842","3,289,543","16,130,385"
Waiting...,2005/I,"16,124,543",0,"16,124,543"
The French Dispatch,2021,"16,124,375",0,"16,124,375"
"Bright Lights, Big City",1988,"16,118,077",0,"16,118,077"
Jobs,2013,"16,117,443",0,"16,117,443"
The Prophecy,1995,"16,115,878",0,"16,115,878"
Talaash,2012,"2,706,375","13,409,353","16,115,728"
Fruitvale Station,2013,"16,097,842",0,"16,097,842"
No Holds Barred,1989,"16,093,651",0,"16,093,651"
Imagine That,2009,"16,088,610",0,"16,088,610"
A Midsummer Night's Dream,1999,"16,071,990",0,"16,071,990"
Over the Top,1987,"16,057,580",0,"16,057,580"
Above the Rim,1994,"16,036,534",0,"16,036,534"
Kung Pow: Enter the Fist,2002,"16,033,556",0,"16,033,556"
She's Having a Baby,1988,"16,031,707",0,"16,031,707"
Miss Pettigrew Lives for a Day,2008,"12,294,036","3,737,669","16,031,705"
Devil in a Blue Dress,1995,"16,030,096",0,"16,030,096"
The Transporter Refueled,2015,"16,027,866",0,"16,027,866"
Adventureland,2009,"16,025,394",0,"16,025,394"
O,2001,"16,017,403",0,"16,017,403"
Confessions of a Dangerous Mind,2002,"16,003,576",0,"16,003,576"
Goemon,2009,0,"16,000,000","16,000,000"
Breakout,1975,"16,000,000",0,"16,000,000"
Forever Amber,1947,"16,000,000",0,"16,000,000"
Piranha,1978,"6,000,000","10,000,000","16,000,000"
The Devil and Max Devlin,1981,"16,000,000",0,"16,000,000"
The Single Moms Club,2014,"15,986,272",0,"15,986,272"
The Fountain,2006,"15,978,422",0,"15,978,422"
Caveman,1981,"15,965,924",0,"15,965,924"
Billy Bathgate,1991,"15,965,919",0,"15,965,919"
Mortal Engines,2018,"15,951,040",0,"15,951,040"
Armed and Dangerous,1986,"15,945,534",0,"15,945,534"
Next of Kin,1989,"15,942,628",0,"15,942,628"
Gattaca,1997,"12,339,633","3,600,000","15,939,633"
Jason Goes to Hell: The Final Friday,1993,"15,935,068",0,"15,935,068"
Hero at Large,1980,"15,934,737",0,"15,934,737"
Thomas and the Magic Railroad,2000,"15,911,333",0,"15,911,333"
Gorky Park,1983,"15,900,000",0,"15,900,000"
I-ut saram,2012,0,"15,879,015","15,879,015"
The Beguiled,2017,"10,576,669","5,294,729","15,871,398"
Capitalism: A Love Story,2009,"14,363,397","1,500,000","15,863,397"
The Birth of a Nation,2016,"15,858,754",0,"15,858,754"
Far from Heaven,2002,"15,854,988",0,"15,854,988"
The Next Karate Kid,1994,"8,914,777","6,912,207","15,826,984"
Devil's Due,2014,"15,818,967",0,"15,818,967"
Richard Pryor: Live in Concert,1979,"15,800,000",0,"15,800,000"
Den skaldede frisør,2012,"1,631,306","14,161,241","15,792,547"
Kiss Me Goodbye,1982,"15,782,759",0,"15,782,759"
The Gospel,2005,"15,778,152",0,"15,778,152"
Black Sunday,1977,"15,769,322",0,"15,769,322"
Hunter Killer,2018,"15,767,460",0,"15,767,460"
Avalon,1990,"15,740,796",0,"15,740,796"
3000 Miles to Graceland,2001,"15,738,632",0,"15,738,632"
Wishmaster,1997,"15,719,109",0,"15,719,109"
The Island,1980,"15,716,828",0,"15,716,828"
Paparazzi,2004,"15,712,072",0,"15,712,072"
Leviathan,1989,"15,704,614",0,"15,704,614"
High Plains Drifter,1973,"15,700,000",0,"15,700,000"
The Bonfire of the Vanities,1990,"15,691,192",0,"15,691,192"
Superman IV: The Quest for Peace,1987,"15,681,020",0,"15,681,020"
The Namesake,2006,"13,569,248","2,100,761","15,670,009"
Larry the Cable Guy: Health Inspector,2006,"15,655,665",0,"15,655,665"
Revenge,1990/I,"15,650,000",0,"15,650,000"
View from the Top,2003,"15,589,458",0,"15,589,458"
Cry Wolf,2005,"10,047,674","5,537,821","15,585,495"
Continental Divide,1981,"15,578,237",0,"15,578,237"
Kiss Kiss Bang Bang,2005,"4,243,756","11,325,713","15,569,469"
The Marksman,2021,"15,566,093",0,"15,566,093"
Highlander II: The Quickening,1991,"15,556,340",0,"15,556,340"
Switch,1991,"15,545,943",0,"15,545,943"
In America,2002,"15,539,266",0,"15,539,266"
Catch and Release,2006/II,"15,539,051",0,"15,539,051"
A Perfect Getaway,2009,"15,536,310",0,"15,536,310"
The Unholy,2021,"15,530,440",0,"15,530,440"
Legend,1985,"15,502,112",0,"15,502,112"
Late Night,2019,"15,500,045",0,"15,500,045"
Corvette Summer,1978,"15,500,000",0,"15,500,000"
The Thirteenth Floor,1999,"15,500,000",0,"15,500,000"
Z,1969,"15,478,000",0,"15,478,000"
The Turning,2020,"15,472,775",0,"15,472,775"
