name,year,Domestic Gross,Overseas Gross,Worldwide Gross
Nightcrawler,2014,"32,381,218","17,953,200","50,334,418"
Overboard,2018,"50,316,123",0,"50,316,123"
Natural Born Killers,1994,"50,282,766",0,"50,282,766"
Angels in the Outfield,1994,"50,236,831",0,"50,236,831"
Team America: World Police,2004,"32,774,834","17,447,224","50,222,058"
Winnie the Pooh,2011,"26,692,846","23,452,761","50,145,607"
Breakdown,1997/I,"50,129,186",0,"50,129,186"
Sphere,1998,"37,020,277","13,100,000","50,120,277"
The Longest Day,1962,"39,100,000","11,000,000","50,100,000"
Little Women,1994,"50,083,616",0,"50,083,616"
Sicario: Day of the Soldado,2018,"50,065,850",0,"50,065,850"
The Replacements,2000,"44,737,059","5,317,452","50,054,511"
Uncut Gems,2019,"50,023,780",0,"50,023,780"
When a Man Loves a Woman,1994,"50,021,959",0,"50,021,959"
A Walk in the Clouds,1995,"50,012,507",0,"50,012,507"
The Women,2008/I,"26,902,075","23,105,471","50,007,546"
Absolute Power,1997,"50,007,168",0,"50,007,168"
High Road to China,1983,"28,400,000","21,600,000","50,000,000"
Dog Day Afternoon,1975,"50,000,000",0,"50,000,000"
Tom Jones,1963,"37,600,000","12,400,000","50,000,000"
Behind the Green Door,1972,"50,000,000",0,"50,000,000"
Psycho,1960,"32,000,000","18,000,000","50,000,000"
Mystery of the Nile,2005,"50,000,000",0,"50,000,000"
Valley of the Dolls,1967,"44,432,255","5,567,745","50,000,000"
How the West Was Won,1962,"46,500,000","3,500,000","50,000,000"
Woodstock,1970,"50,000,000",0,"50,000,000"
Harry and the Hendersons,1987,"29,760,613","20,238,000","49,998,613"
Are We Done Yet?,2007,"49,968,665",0,"49,968,665"
The Way We Were,1973,"49,919,870",0,"49,919,870"
Leaving Las Vegas,1995,"32,000,000","17,800,000","49,800,000"
Major League,1989,"49,797,148",0,"49,797,148"
Pleasantville,1998,"40,568,025","9,221,041","49,789,066"
Yip Man 2,2010,"205,675","49,516,279","49,721,954"
Revenge of the Pink Panther,1978,"49,579,269",0,"49,579,269"
"Planes, Trains & Automobiles",1987,"49,530,280",0,"49,530,280"
Dark Water,2005,"25,473,352","24,010,000","49,483,352"
National Security,2003,"35,764,982","13,670,324","49,435,306"
National Lampoon's European Vacation,1985,"49,400,000",0,"49,400,000"
A Nightmare on Elm Street 4: The Dream Master,1988,"49,369,900",0,"49,369,900"
Entourage,2015,"32,361,416","16,901,988","49,263,404"
The Hurt Locker,2008,"17,017,811","32,212,961","49,230,772"
Homeward Bound II: Lost in San Francisco,1996,"49,142,277",0,"49,142,277"
This Christmas,2007,"49,121,934",0,"49,121,934"
Bugsy,1991,"49,114,016",0,"49,114,016"
The 'Burbs,1989,"36,602,000","12,500,000","49,102,000"
The Big Sick,2017,"42,872,467","6,177,092","49,049,559"
Whiplash,2014,"13,092,000","35,890,041","48,982,041"
The Deer Hunter,1978,"48,979,328",0,"48,979,328"
Trouble with the Curve,2012,"35,763,137","13,200,000","48,963,137"
Lady Bird,2017,"48,958,273",0,"48,958,273"
Clifford the Big Red Dog,2021,"48,947,356",0,"48,947,356"
Addams Family Values,1993,"48,919,043",0,"48,919,043"
The Negotiator,1998,"44,484,065","4,400,000","48,884,065"
Darkman,1990,"33,878,502","15,000,018","48,878,520"
I Feel Pretty,2018,"48,795,601",0,"48,795,601"
Isn’t It Romantic,2019,"48,791,187",0,"48,791,187"
About Last Night,2014,"48,637,684",0,"48,637,684"
Tremors,1990,"16,667,084","31,904,916","48,572,000"
Fat Albert,2004,"48,116,322","435,000","48,551,322"
Gemini Man,2019,"48,546,770",0,"48,546,770"
The Avengers,1998,"23,322,832","25,200,000","48,522,832"
American Assassin,2017,"36,249,674","12,222,340","48,472,014"
Magnolia,1999,"22,455,976","26,000,000","48,455,976"
Logan Lucky,2017,"27,780,977","20,672,628","48,453,605"
9,2009/I,"31,743,332","16,684,731","48,428,063"
The Paper,1994,"38,824,341","9,600,000","48,424,341"
Sur la piste du Marsupilami,2012,0,"48,389,454","48,389,454"
The Last King of Scotland,2006,"17,605,861","30,756,832","48,362,693"
"Girl, Interrupted",1999,"28,912,646","19,437,559","48,350,205"
The Last Stand,2013,"12,050,299","36,280,458","48,330,757"
Old,2021,"48,242,510",0,"48,242,510"
Mask,1985,"48,230,162",0,"48,230,162"
Wayne's World 2,1993,"48,197,805",0,"48,197,805"
Charlie St. Cloud,2010,"31,162,545","17,028,159","48,190,704"
Malcolm X,1992,"48,169,910",0,"48,169,910"
Tightrope,1984,"48,143,579",0,"48,143,579"
Double Team,1997,"11,438,337","36,700,000","48,138,337"
The Preacher's Wife,1996,"48,102,795",0,"48,102,795"
Malcolm X,1972,"48,100,000",0,"48,100,000"
The Shadow,1994,"32,055,248","16,000,000","48,055,248"
Single White Female,1992,"48,017,402",0,"48,017,402"
The Natural,1984,"47,951,979",0,"47,951,979"
Shutter,2008/I,"25,926,543","21,952,867","47,879,410"
Xiao shi dai 2: Qing mu shi dai,2013,"43,788","47,820,504","47,864,292"
Vice,2018/I,"47,836,282",0,"47,836,282"
Big Fat Liar,2002,"47,811,275",0,"47,811,275"
Look Who's Talking Too,1990,"47,789,074",0,"47,789,074"
"To Wong Foo Thanks for Everything, Julie Newmar",1995,"36,475,691","11,300,000","47,775,691"
The Woman King,2022,"48,338,157",0,"48,338,157"
Jeremiah Johnson,1972,"47,742,000",0,"47,742,000"
Book of Shadows: Blair Witch 2,2000,"26,437,094","21,300,000","47,737,094"
The Bridge on the River Kwai,1957,"44,908,000","2,760,714","47,668,714"
New Jack City,1991,"47,624,253",0,"47,624,253"
Darkness Falls,2003,"32,551,396","14,937,140","47,488,536"
The Rescuers Down Under,1990,"27,931,461","19,500,000","47,431,461"
Hard to Kill,1990,"47,410,000",0,"47,410,000"
Precious,2009/II,"47,395,661",0,"47,395,661"
Almost Famous,2000,"32,534,850","14,848,839","47,383,689"
Her,2013,"25,568,251","21,783,000","47,351,251"
The Deep,1977,"47,346,365",0,"47,346,365"
Airport 1975,1974,"47,285,152",0,"47,285,152"
Texas Chainsaw 3D,2013,"34,341,945","12,900,000","47,241,945"
Don't Breathe 2,2021,"32,638,038","14,600,000","47,238,038"
The Wedding Date,2005,"31,726,995","15,448,043","47,175,038"
The Toy,1982,"47,118,057",0,"47,118,057"
Soul Surfer,2011,"43,853,424","3,235,566","47,088,990"
Event Horizon,1997,"26,673,242","20,400,000","47,073,242"
Dracula 2000,2000,"33,022,767","14,030,858","47,053,625"
Jersey Boys,2014,"47,034,272",0,"47,034,272"
"See No Evil, Hear No Evil",1989,"46,908,987",0,"46,908,987"
The End,1978,"44,917,151","1,980,473","46,897,624"
Goodfellas,1990,"46,836,394",0,"46,836,394"
Excalibur,1981,"34,967,437","11,811,616","46,779,053"
Land of the Dead,2005,"20,700,082","26,070,520","46,770,602"
Red Sparrow,2018,"46,739,507",0,"46,739,507"
Fortress,1992,"6,739,141","40,000,000","46,739,141"
The Rocketeer,1991,"46,704,056",0,"46,704,056"
Goosebumps 2: Haunted Halloween,2018,"46,697,321",0,"46,697,321"
The Distinguished Gentleman,1992,"46,666,502",0,"46,666,502"
Colors,1988,"46,616,067",0,"46,616,067"
The Brady Bunch Movie,1995,"46,576,136",0,"46,576,136"
Torque,2004,"21,215,059","25,331,138","46,546,197"
West Side Story,1961,"43,656,822","2,864,211","46,521,033"
The Wrestler,2008,"26,236,603","20,258,819","46,495,422"
Fantastic Mr. Fox,2009,"21,002,919","25,468,104","46,471,023"
The Nativity Story,2006,"37,629,831","8,802,433","46,432,264"
Breaking In,2018,"46,383,120",0,"46,383,120"
Dolores Claiborne,1995,"24,361,867","22,000,000","46,361,867"
The Borrowers,1997,"22,359,293","24,000,000","46,359,293"
Full Metal Jacket,1987,"46,357,676",0,"46,357,676"
Neuk-dae-so-nyeon,2012,"342,922","45,939,666","46,282,588"
Man on a Ledge,2012,"18,620,000","27,601,189","46,221,189"
Chinatown,1974,"29,200,000","17,000,000","46,200,000"
The Enforcer,1976,"46,200,000",0,"46,200,000"
Eddie the Eagle,2016,"15,785,632","30,366,779","46,152,411"
Miracle on 34th Street,1994,"17,193,886","28,944,218","46,138,104"
Deliverance,1972,"46,122,355",0,"46,122,355"
Napoleon Dynamite,2004,"44,540,956","1,576,504","46,117,460"
The World's End,2013,"26,004,851","20,084,436","46,089,287"
Malice,1993,"46,044,636",0,"46,044,636"
Doom,2005,"28,031,250","18,000,000","46,031,250"
"Greystoke: The Legend of Tarzan, Lord of the Apes",1984,"45,900,000",0,"45,900,000"
Eight Legged Freaks,2002,"17,322,606","28,544,727","45,867,333"
Quo Vadis,1951,"24,291,740","21,568,920","45,860,660"
Walking Tall,2004,"45,860,039",0,"45,860,039"
The Rainmaker,1997,"45,856,732",0,"45,856,732"
Snatched,2017,"45,847,354",0,"45,847,354"
Brewster's Millions,1985,"40,833,132","5,000,000","45,833,132"
Snatched,2017/I,"45,825,314",0,"45,825,314"
Arthur,2011/I,"33,035,397","12,700,000","45,735,397"
Five Feet Apart,2019,"45,729,221",0,"45,729,221"
Broken Flowers,2005,"13,744,960","31,981,030","45,725,990"
Manhattan,1979,"45,700,000",0,"45,700,000"
RoboCop 2,1990,"45,681,173",0,"45,681,173"
Young Guns,1988,"45,661,556",0,"45,661,556"
The Debt,2010/I,"31,177,548","14,458,820","45,636,368"
The Bye Bye Man,2017,"22,395,806","23,239,232","45,635,038"
Death on the Nile,2022,"45,630,104",0,"45,630,104"
D2: The Mighty Ducks,1994,"45,610,410",0,"45,610,410"
College Road Trip,2008,"45,588,608",0,"45,588,608"
21 & Over,2013,"25,682,380","19,900,000","45,582,380"
Léon,1994,"19,501,238","26,000,000","45,501,238"
Medicine Man,1992,"45,500,797",0,"45,500,797"
12 Strong,2018,"45,495,662",0,"45,495,662"
In Good Company,2004,"45,489,752",0,"45,489,752"
The Last House on the Left,2009,"32,721,635","12,761,301","45,482,936"
Queen of the Damned,2002,"30,336,800","15,142,310","45,479,110"
Ma,2019,"45,373,120",0,"45,373,120"
Thelma & Louise,1991,"45,361,000",0,"45,361,000"
Elizabethtown,2005,"26,838,396","18,500,000","45,338,396"
The Dirty Dozen,1967,"45,300,000",0,"45,300,000"
Hon zin,2012,0,"45,249,153","45,249,153"
Wonder Park,2019,"45,216,793",0,"45,216,793"
Blair Witch,2016,"20,777,061","24,395,933","45,172,994"
The Giver,2014,"45,089,048",0,"45,089,048"
The Hunted,2003,"34,238,611","10,782,486","45,021,097"
Deep Throat,1972,"45,000,000",0,"45,000,000"
Dinosaurs Alive,2007,"43,968,122","1,031,878","45,000,000"
Death Wish II,1982,"16,100,000","28,900,000","45,000,000"
Convoy,1978,"45,000,000",0,"45,000,000"
Foul Play,1978,"44,999,621",0,"44,999,621"
Wind River,2017,"33,800,859","11,197,393","44,998,252"
Den of Thieves,2018,"44,947,622",0,"44,947,622"
First Man,2018,"44,936,545",0,"44,936,545"
Pacific Heights,1990,"29,381,956","15,544,750","44,926,706"
All Eyez on Me,2017,"44,922,302",0,"44,922,302"
Grudge Match,2013,"29,807,260","15,100,000","44,907,260"
Chef,2014,"31,424,003","13,458,809","44,882,812"
Rambo: Last Blood,2019,"44,819,352",0,"44,819,352"
A Nightmare on Elm Street 3: Dream Warriors,1987,"44,793,222",0,"44,793,222"
Hitman's Wife's Bodyguard,2021,"38,014,727","6,715,000","44,729,727"
Ambulance,2022,"22,309,115","22,400,000","44,709,115"
Summer of '42,1971,"44,690,000",0,"44,690,000"
Magnum Force,1973,"44,680,473",0,"44,680,473"
A Monster Calls,2016,"3,740,823","40,919,166","44,659,989"
Don't Worry Darling,2022,"34,418,918","10,826,663","45,245,581"
The Gift,2000,"12,008,642","32,558,964","44,567,606"
The Forever Purge,2021,"44,539,245",0,"44,539,245"
The Odd Couple,1968,"44,527,234",0,"44,527,234"
Taxi,1998/I,"268,254","44,218,015","44,486,269"
"McFarland, USA",2015,"44,469,602",0,"44,469,602"
Playing with Fire,2019,"44,451,847",0,"44,451,847"
L'arnacoeur,2010,"504,030","43,934,799","44,438,829"
Rough Night,2017,"22,062,200","22,374,728","44,436,928"
The Battleship Island,2017,0,"44,423,087","44,423,087"
Astérix: Le domaine des dieux,2014,"1,656,287","42,727,497","44,383,784"
The Mountain Between Us,2017,"30,348,555","14,030,471","44,379,026"
The Postman Always Rings Twice,1981,"12,376,625","32,000,000","44,376,625"
Up in Smoke,1978,"44,364,244",0,"44,364,244"
The Jungle Book,1994,"44,342,956",0,"44,342,956"
La belle et la bête,2014,0,"44,315,648","44,315,648"
The Best Years of Our Lives,1946,"23,650,000","20,659,982","44,309,982"
47 Meters Down,2017,"44,307,193",0,"44,307,193"
Child's Play,1988,"33,244,684","10,952,000","44,196,684"
Young Guns II,1990,"44,143,410",0,"44,143,410"
Tarzan,2013,0,"44,095,996","44,095,996"
Machete,2010,"26,593,646","17,499,670","44,093,316"
The Sisterhood of the Traveling Pants 2,2008,"44,087,387",0,"44,087,387"
Knock Off,1998,"10,162,617","33,923,864","44,086,481"
Hereditary,2018,"44,069,456",0,"44,069,456"
Passenger 57,1992,"44,065,653",0,"44,065,653"
Gekijoban Pocket Monster Best Wishes! Kyurem vs Seikenshi Keldeo,2012,0,"44,057,737","44,057,737"
Cold War 2,2016,0,"44,000,000","44,000,000"
Seems Like Old Times,1980,"43,995,918",0,"43,995,918"
The Last Emperor,1987,"43,984,230",0,"43,984,230"
Drillbit Taylor,2008,"32,862,104","11,100,000","43,962,104"
Shining Through,1992,"21,733,781","22,204,457","43,938,238"
Timeline,2003,"19,481,943","24,453,820","43,935,763"
The Transporter,2002,"25,296,447","18,632,485","43,928,932"
Must Love Dogs,2005,"43,894,863",0,"43,894,863"
Love at First Bite,1979,"43,885,000",0,"43,885,000"
Still Alice,2014,"18,754,371","25,130,281","43,884,652"
Drop Dead Fred,1991,"43,878,334",0,"43,878,334"
Downton Abbey: A New Era,2022,"43,871,215",0,"43,871,215"
Wall Street,1987,"43,848,100",0,"43,848,100"
Queen & Slim,2019,"43,808,310",0,"43,808,310"
The Gift,2015/VI,"43,771,291",0,"43,771,291"
Underdog,2007,"43,751,706",0,"43,751,706"
Notes on a Scandal,2006,"17,508,670","26,196,359","43,705,029"
"Welcome Home, Roscoe Jenkins",2008,"42,436,517","1,214,268","43,650,785"
Killer Klowns from Outer Space,1988,"15,625,095","28,000,001","43,625,096"
City Slickers II: The Legend of Curly's Gold,1994,"43,622,150",0,"43,622,150"
Police Academy 3: Back in Training,1986,"43,579,163",0,"43,579,163"
Tyler Perry's Acrimony,2018,"43,549,096",0,"43,549,096"
We Are Marshall,2006,"43,545,364",0,"43,545,364"
Soul Food,1997,"43,490,057",0,"43,490,057"
Pride and Glory,2008,"15,709,385","27,731,336","43,440,721"
A River Runs Through It,1992,"43,440,294",0,"43,440,294"
In the Bedroom,2001,"35,930,604","7,438,175","43,368,779"
Gekijô ban poketto monsutâ: Daiyamondo & Pâru - Giratina to sora no hanataba Sheimi,2008,0,"43,338,599","43,338,599"
Year One,2009,"43,337,279",0,"43,337,279"
Brothers,2009/I,"28,501,651","14,816,698","43,318,349"
The Duchess,2008,"13,823,741","29,482,584","43,306,325"
Sherlock Gnomes,2018,"43,242,871",0,"43,242,871"
Midway,1976,"43,220,000",0,"43,220,000"
Beastly,2011,"27,865,571","15,300,000","43,165,571"
A Man Apart,2003,"26,183,197","16,955,961","43,139,158"
Boogie Nights,1997,"26,400,640","16,700,954","43,101,594"
Freedom Writers,2007,"36,605,602","6,485,139","43,090,741"
Harriet,2019,"43,082,155",0,"43,082,155"
Ajeossi,2010,"528,175","42,531,615","43,059,790"
Meatballs,1979,"43,046,003",0,"43,046,003"
The Night Before,2015/II,"43,035,725",0,"43,035,725"
War Dogs,2016,"43,034,523",0,"43,034,523"
A Dog’s Way Home,2019,"41,952,715","1,063,398","43,016,113"
The Longest Yard,1974,"43,008,075",0,"43,008,075"
Regarding Henry,1991,"43,001,500",0,"43,001,500"
Escape from Alcatraz,1979,"43,000,000",0,"43,000,000"
Breakthrough,2019,"40,713,082","2,200,000","42,913,082"
The Main Event,1979,"42,800,000",0,"42,800,000"
Feng shen bang,2016,"143,430","42,647,240","42,790,670"
Around the World in 80 Days,1956,"42,000,000","789,777","42,789,777"
Siu Lam juk kau,2001,"488,872","42,287,888","42,776,760"
Cabaret,1972,"42,765,000",0,"42,765,000"
Death at a Funeral,2010,"42,739,347",0,"42,739,347"
Mannequin,1987,"42,721,196",0,"42,721,196"
StreetDance 3D,2010,0,"42,690,008","42,690,008"
Teenage Mutant Ninja Turtles III,1993,"42,660,000",0,"42,660,000"
Max,2015/I,"42,652,003",0,"42,652,003"
Glory Road,2006,"42,643,187",0,"42,643,187"
Legend,2015/I,"1,872,994","40,769,083","42,642,077"
Hocus Pocus,1993,"42,610,060",0,"42,610,060"
Basic,2003,"26,536,120","15,999,250","42,535,370"
Gekijô ban poketto monsutâ: Daiamondo pâru - Diaruga vs Parukia vs Dâkurai,2007,0,"42,496,749","42,496,749"
The Age of Adaline,2015,"42,478,175",0,"42,478,175"
Uncle Drew,2018,"42,469,946",0,"42,469,946"
"To Sir, with Love",1967,"42,432,803",0,"42,432,803"
Mile 22,2018,"36,108,758","6,300,000","42,408,758"
Widows,2018,"42,402,632",0,"42,402,632"
Time Bandits,1981,"42,365,581",0,"42,365,581"
The Bad News Bears,1976,"42,349,782",0,"42,349,782"
My Name Is Khan,2010,"4,018,695","38,326,665","42,345,360"
Blue Thunder,1983,"42,313,354",0,"42,313,354"
Bullitt,1968,"42,300,873",0,"42,300,873"
Escape from L.A.,1996,"25,477,365","16,800,000","42,277,365"
Smile,2022,"30,203,527","14,475,619","44,679,146"
White Nights,1985,"42,160,849",0,"42,160,849"
Fly Me to the Moon,2008,"14,532,946","27,595,282","42,128,228"
Zack and Miri Make a Porno,2008,"31,457,946","10,647,165","42,105,111"
Bang Bang,2014/I,"2,581,138","39,499,809","42,080,947"
Fever Pitch,2005,"42,071,069",0,"42,071,069"
Spanglish,2004,"42,044,321",0,"42,044,321"
Dirty Rotten Scoundrels,1988,"42,039,085",0,"42,039,085"
Dolphin Tale 2,2014,"42,024,533",0,"42,024,533"
The Sisterhood of the Traveling Pants,2005,"39,008,741","3,005,137","42,013,878"
"Boonie Bears, to the Rescue!",2014,0,"42,000,000","42,000,000"
Get Rich or Die Tryin',2005,"30,981,850","11,018,150","42,000,000"
The Island of Dr. Moreau,1996,"27,663,982","14,300,000","41,963,982"
Meet the Browns,2008,"41,939,392",0,"41,939,392"
The Fisher King,1991,"41,895,491",0,"41,895,491"
The Guilt Trip,2012,"37,134,215","4,726,399","41,860,614"
The Return of the Pink Panther,1975,"41,833,347",0,"41,833,347"
Homeward Bound: The Incredible Journey,1993,"41,833,324",0,"41,833,324"
The Informant!,2009,"33,313,582","8,454,347","41,767,929"
Casino Royale,1967,"22,744,718","19,000,000","41,744,718"
"Oh, God!",1977,"41,687,243",0,"41,687,243"
Cheech and Chong's Next Movie,1980,"41,675,194",0,"41,675,194"
Starting Over,1979,"41,638,000",0,"41,638,000"
My Best Friend's Girl,2008,"19,219,250","22,403,252","41,622,502"
Le cerveau,1969,"41,600,000",0,"41,600,000"
This Is Cinerama,1952,"41,600,000",0,"41,600,000"
Safe,2012/I,"17,142,080","24,422,590","41,564,670"
Wimbledon,2004,"17,001,133","24,510,874","41,512,007"
Three Days of the Condor,1975,"41,509,797",0,"41,509,797"
Gremlins 2: The New Batch,1990,"41,482,207",0,"41,482,207"
The Great Outdoors,1988,"41,455,230",0,"41,455,230"
Whale Rider,2002,"20,779,666","20,662,447","41,442,113"
Ghajini,2008,"2,430,631","39,000,000","41,430,631"
Pale Rider,1985,"41,410,568",0,"41,410,568"
Secondhand Lions,2003,"41,407,470",0,"41,407,470"
Fools Rush In,1997,"29,291,566","12,100,000","41,391,566"
Peggy Sue Got Married,1986,"41,382,841",0,"41,382,841"
Alpha,2018,"35,851,379","5,500,000","41,351,379"
Oculus,2013/I,"27,695,246","13,632,447","41,327,693"
Pinocchio,2002,"3,684,305","37,638,866","41,323,171"
A Walk to Remember,2002,"41,227,069",0,"41,227,069"
Private Parts,1997,"41,198,146",0,"41,198,146"
How to Make an American Quilt,1995,"23,574,130","17,600,000","41,174,130"
Money Talks,1997,"41,067,398",0,"41,067,398"
Arlington Road,1999,"24,362,501","16,704,810","41,067,311"
Dredd,2012,"13,414,714","27,623,028","41,037,742"
Orange County,2002,"41,032,915",0,"41,032,915"
Be Apart of a Legacy,2017,"41,000,000",0,"41,000,000"
Poltergeist II: The Other Side,1986,"40,996,665",0,"40,996,665"
Dogma,1999,"30,651,422","10,300,000","40,951,422"
Pee-wee's Big Adventure,1985,"40,940,662",0,"40,940,662"
Out of Time,2003/I,"40,905,277",0,"40,905,277"
Falling Down,1993,"40,903,593",0,"40,903,593"
Revenge of the Nerds,1984,"40,900,000",0,"40,900,000"
The Love Guru,2008,"32,235,793","8,627,551","40,863,344"
The Star,2017,"40,847,995",0,"40,847,995"
House on Haunted Hill,1999,"40,846,082",0,"40,846,082"
Gamer,2009,"20,488,579","20,339,961","40,828,540"
"Love, Simon",2018,"40,823,927",0,"40,823,927"
An American Tail: Fievel Goes West,1991,"22,166,041","18,600,000","40,766,041"
Truth or Dare,2018,"40,717,020",0,"40,717,020"
Absence of Malice,1981,"40,716,963",0,"40,716,963"
Short Circuit,1986,"40,697,761",0,"40,697,761"
Encino Man,1992,"40,693,477",0,"40,693,477"
Cop & ½,1993,"31,888,805","8,800,000","40,688,805"
Little,2019,"40,673,960",0,"40,673,960"
Three Fugitives,1989,"40,590,000",0,"40,590,000"
The Dark Crystal,1982,"40,577,001",0,"40,577,001"
Oliver Twist,2005,"1,987,287","38,512,713","40,500,000"
Jagged Edge,1985,"40,500,000",0,"40,500,000"
House at the End of the Street,2012,"31,611,916","8,882,119","40,494,035"
The Roommate,2011/I,"37,300,107","3,192,652","40,492,759"
Bill & Ted's Excellent Adventure,1989,"40,485,039",0,"40,485,039"
Pretty in Pink,1986,"40,471,663",0,"40,471,663"
2010,1984,"40,400,657",0,"40,400,657"
Peter Rabbit 2: The Runaway,2021,"40,391,464",0,"40,391,464"
The Gentlemen,2019,"22,123,179","18,260,065","40,383,244"
Reds,1981,"40,382,659",0,"40,382,659"
Fierce Creatures,1997,"9,381,260","31,000,000","40,381,260"
The Master of Disguise,2002,"40,363,530",0,"40,363,530"
Swiss Family Robinson,1960,"40,356,000",0,"40,356,000"
Bed of Roses,1996,"37,905,900","2,400,000","40,305,900"
Nerve,2016,"38,583,626","1,717,069","40,300,695"
Nerve,2016/I,"38,562,379","1,717,069","40,279,448"
La mala educación,2004,"5,211,842","35,062,088","40,273,930"
Carol,2015,"12,711,491","27,560,644","40,272,135"
Blast from the Past,1999,"26,494,611","13,751,906","40,246,517"
Mo' Money,1992,"40,227,000",0,"40,227,000"
Hard Ball,2001,"40,219,708",0,"40,219,708"
Yentl,1983,"40,218,899",0,"40,218,899"
Gifted,2017,"24,801,212","15,392,695","40,193,907"
The Piano,1993,"40,158,000",0,"40,158,000"
Big Business,1988,"40,150,487",0,"40,150,487"
Stranger Than Fiction,2006,"40,137,776",0,"40,137,776"
PAW Patrol: The Movie,2021,"40,127,371",0,"40,127,371"
"As Above, So Below",2014,"21,222,315","18,900,000","40,122,315"
Pete's Dragon,1977,"40,100,000",0,"40,100,000"
Hannah and Her Sisters,1986,"40,084,041",0,"40,084,041"
Fist Fight,2017,"32,178,049","7,900,000","40,078,049"
Man of the House,1995,"40,070,995",0,"40,070,995"
You Got Served,2004,"40,066,497",0,"40,066,497"
The Faculty,1998,"40,064,955",0,"40,064,955"
Funny Lady,1975,"40,055,897",0,"40,055,897"
Roxanne,1987,"40,050,884",0,"40,050,884"
Dancer in the Dark,2000,"4,184,036","35,847,843","40,031,879"
Oliver!,1968,"16,800,000","23,200,000","40,000,000"
The Carpetbaggers,1964,"28,409,547","11,590,453","40,000,000"
Who's Afraid of Virginia Woolf?,1966,"28,000,000","12,000,000","40,000,000"
Thoroughly Modern Millie,1967,"34,335,025","5,664,975","40,000,000"
Gone in 60 Seconds,1974,"40,000,000",0,"40,000,000"
Super Speedway,1997,"40,000,000",0,"40,000,000"
Million Dollar Arm,2014,"39,955,572",0,"39,955,572"
Caddyshack,1980,"39,846,344",0,"39,846,344"
Leatherheads,2008,"31,221,925","8,600,000","39,821,925"
Magnificent Desolation: Walking on the Moon 3D,2005,"34,135,538","5,619,450","39,754,988"
Hung fan kui,1995,"32,392,047","7,356,852","39,748,899"
Meitantei Conan: Ijigen no sunaipâ,2014,0,"39,729,567","39,729,567"
Memento,2000,"25,544,867","14,178,229","39,723,096"
Out for Justice,1991,"39,673,161",0,"39,673,161"
Monte Carlo,2011,"23,186,769","16,480,896","39,667,665"
Mother!,2017,"17,800,004","21,800,000","39,600,004"
Benji,1974,"39,552,600",0,"39,552,600"
Viy,2014,"34,592,118","4,947,298","39,539,416"
Nobody's Fool,1994,"39,487,686",0,"39,487,686"
Crazy Heart,2009,"39,462,438",0,"39,462,438"
Fletch Lives,1989,"35,150,960","4,300,000","39,450,960"
Crocodile Dundee in Los Angeles,2001,"25,635,682","13,802,992","39,438,674"
Halloween II,2009,"33,392,973","6,028,494","39,421,467"
Sin City: A Dame to Kill For,2014,"13,757,804","25,649,812","39,407,616"
Joe Versus the Volcano,1990,"39,404,261",0,"39,404,261"
Blind Date,1987,"39,321,715",0,"39,321,715"
Thank You for Smoking,2005,"24,792,061","14,529,518","39,321,579"
Second Act,2018,"39,282,227",0,"39,282,227"
Dumb and Dumberer: When Harry Met Lloyd,2003,"26,276,465","12,991,050","39,267,515"
Lakeview Terrace,2008,"39,263,506",0,"39,263,506"
¡Three Amigos!,1986,"39,246,734",0,"39,246,734"
Scoop,2006,"10,525,717","28,689,925","39,215,642"
Annie Hall,1977,"39,200,000",0,"39,200,000"
50/50,2011,"35,014,192","4,173,591","39,187,783"
Nocturnal Animals,2016,"10,663,357","28,450,387","39,113,744"
The Sword and the Sorcerer,1982,"39,103,425",0,"39,103,425"
What's Love Got to Do with It,1993,"39,100,956",0,"39,100,956"
The Exorcist III,1990,"26,098,824","12,925,427","39,024,251"
Middle School: The Worst Years of My Life,2016,"20,007,149","18,979,112","38,986,261"
Ex Machina,2014,"25,442,958","13,535,826","38,978,784"
The Karate Kid Part III,1989,"38,956,288",0,"38,956,288"
Earth to Echo,2014,"38,934,842",0,"38,934,842"
Weird Science,1985,"23,834,048","15,100,000","38,934,048"
The Fly II,1989,"20,021,322","18,881,857","38,903,179"
Romeo and Juliet,1968,"38,901,218",0,"38,901,218"
Serenity,2005,"25,514,517","13,354,947","38,869,464"
Little Shop of Horrors,1986,"38,748,395",0,"38,748,395"
About Last Night...,1986,"38,702,310",0,"38,702,310"
Basic Instinct 2,2006,"5,971,336","32,658,142","38,629,478"
The Great Mouse Detective,1986,"38,625,550",0,"38,625,550"
Happy Gilmore,1996,"38,624,000",0,"38,624,000"
On Deadly Ground,1994,"38,590,500",0,"38,590,500"
Muppet Treasure Island,1996,"34,327,391","4,259,710","38,587,101"
Urban Legends: Final Cut,2000,"21,468,807","17,105,555","38,574,362"
The Greatest Show on Earth,1952,"36,880,000","1,689,734","38,569,734"
Mar adentro,2004/I,"2,086,345","36,448,876","38,535,221"
Accepted,2006,"36,323,505","2,181,504","38,505,009"
Running Scared,1986,"38,500,726",0,"38,500,726"
Bachelor Party,1984,"38,435,947",0,"38,435,947"
Gridiron Gang,2006,"38,432,823",0,"38,432,823"
Agora,2009,"617,840","37,804,242","38,422,082"
Chernobyl Diaries,2012,"18,119,640","20,270,380","38,390,020"
Red Dawn,1984,"38,376,497",0,"38,376,497"
Last Holiday,2006,"38,360,195",0,"38,360,195"
