name,year,Domestic Gross,Overseas Gross,Worldwide Gross
Apasionados,2002,0,"1,060,663","1,060,663"
Un conte de Noël,2008,"1,060,602",0,"1,060,602"
Sukkar banat,2007,"1,060,591",0,"1,060,591"
Mike's Murder,1984,"1,059,966",0,"1,059,966"
No Man's Land,2001/I,"1,059,830",0,"1,059,830"
Oberst Redl,1985,"2,357","1,057,151","1,059,508"
Thanks for Sharing,2012,"1,059,239",0,"1,059,239"
Kafka,1991,"1,059,071",0,"1,059,071"
Comfort and Joy,1984,"1,057,368","1,394","1,058,762"
Def-Con 4,1985,"1,057,064",0,"1,057,064"
Bad Moon,1996,"1,055,525",0,"1,055,525"
La petite voleuse,1988,"1,055,416",0,"1,055,416"
Ma femme est une actrice,2001,"1,054,763",0,"1,054,763"
An Angel at My Table,1990,"1,054,638",0,"1,054,638"
The Sender,1982,"1,054,328",0,"1,054,328"
Jitterbugs,1943,"1,054,000",0,"1,054,000"
Velvet Goldmine,1998,"1,053,788",0,"1,053,788"
The Ten Commandments,2007,"952,820","99,087","1,051,907"
The Luzhin Defence,2000,"1,051,811",0,"1,051,811"
Loft,2008/I,0,"1,051,444","1,051,444"
Light Sleeper,1992,"1,050,861",0,"1,050,861"
Chuck & Buck,2000,"1,050,600",0,"1,050,600"
The Magnificent Seven Ride!,1972,"1,050,000",0,"1,050,000"
Tip on a Dead Jockey,1957,"400,000","650,000","1,050,000"
The Single Standard,1929,"659,000","389,000","1,048,000"
L'ultimo bacio,2001,"1,046,734",0,"1,046,734"
Massage Parlor Murders!,1973,"1,045,876",0,"1,045,876"
Money for Nothing,1993,"1,044,824",0,"1,044,824"
Innocence,2004/I,"1,043,896",0,"1,043,896"
Relic,2020,"1,043,478",0,"1,043,478"
La Mission,2009,"1,040,000",0,"1,040,000"
Casino Jack,2010,"1,039,869",0,"1,039,869"
Red Rocket,2021,"1,039,866",0,"1,039,866"
What's Cooking?,2000,"1,039,374",0,"1,039,374"
High School,2010,"1,039,034",0,"1,039,034"
Naked in New York,1993,"1,038,959",0,"1,038,959"
Before the Rains,2007,"1,036,061",0,"1,036,061"
Leonard Cohen: I'm Your Man,2005,"1,036,050",0,"1,036,050"
La cage aux folles III: 'Elles' se marient,1985,"345,280","690,755","1,036,035"
Kahaani,2012,"1,035,953",0,"1,035,953"
Les misérables,1995,"1,035,890",0,"1,035,890"
The Contractor,2022,"1,035,265",0,"1,035,265"
Nelly & Monsieur Arnaud,1995,"1,035,000",0,"1,035,000"
Waterland,1992,"1,034,287",0,"1,034,287"
Janis et John,2003,0,"1,033,631","1,033,631"
Certain Women,2016,"1,032,942",0,"1,032,942"
Urbania,2000,"1,032,075",0,"1,032,075"
Elvis & Nixon,2016,"1,031,598",0,"1,031,598"
Margaret Cho: Notorious C.H.O.,2002,"1,031,495",0,"1,031,495"
Hidden Agenda,1990,"1,030,938",0,"1,030,938"
The Souvenir,2019,"1,030,502",0,"1,030,502"
Wildlife,2018,"1,029,984",0,"1,029,984"
Kill Your Darlings,2013,"1,029,949",0,"1,029,949"
Welcome Home,1989,"1,029,822",0,"1,029,822"
The Thing Called Love,1993,"1,029,721",0,"1,029,721"
Aria,1987,"1,028,679",0,"1,028,679"
The Business of Strangers,2001,"1,028,337",0,"1,028,337"
U Me Aur Hum,2008,"1,028,191",0,"1,028,191"
My Best Girl,1927,"1,027,757",0,"1,027,757"
The Children of Huang Shi,2008,"1,027,749",0,"1,027,749"
Cocktail,2012,"1,027,121",0,"1,027,121"
Latcho Drom,1993,"1,026,174",0,"1,026,174"
Ma tante Aline,2007,"1,025,852",0,"1,025,852"
Cross My Heart,1987,"1,025,762",0,"1,025,762"
The Eyes of Tammy Faye,2000,"1,025,234",0,"1,025,234"
Another Day in Paradise,1998,"1,025,234",0,"1,025,234"
Little Dorrit,1987,"1,025,228",0,"1,025,228"
Attack the Block,2011,"1,024,175",0,"1,024,175"
De battre mon coeur s'est arrêté,2005,"1,023,424",0,"1,023,424"
In-cheon sang-ryuk jak-jeon,2016,"1,022,720",0,"1,022,720"
"The Bread, My Sweet",2001,"1,021,479",0,"1,021,479"
5 Flights Up,2014,"1,020,921",0,"1,020,921"
The Hunchback of Notre Dame,1923/I,"1,019,798",0,"1,019,798"
Third Person,2013,"1,019,038",0,"1,019,038"
Skinwalkers,2006,"1,018,965",0,"1,018,965"
Horsemen,2009,0,"1,017,401","1,017,401"
Silver City,2004,"1,017,376",0,"1,017,376"
Guzaarish,2010,"1,017,335",0,"1,017,335"
Awake: The Life of Yogananda,2014,"1,017,328",0,"1,017,328"
The Hollars,2016,"1,016,872",0,"1,016,872"
The Jesus Music,2021,"1,016,725",0,"1,016,725"
Columbus,2017,"1,015,744",0,"1,015,744"
Yu-Gi-Oh!: The Dark Side of Dimensions,2016,"1,015,339",0,"1,015,339"
Two Family House,2000,"1,015,055",0,"1,015,055"
Grow House,2017,"1,014,563",0,"1,014,563"
La stanza del figlio,2001,"1,014,416",0,"1,014,416"
Golmaal Again,2017,"1,013,893",0,"1,013,893"
Marianne & Leonard: Words of Love,2019,"1,013,820",0,"1,013,820"
Slip hestene løs,2000,0,"1,012,432","1,012,432"
Owning Mahowny,2003,"1,011,054",0,"1,011,054"
Short Term 12,2013,"1,010,414",0,"1,010,414"
Ai-Fak,2004,0,"1,010,000","1,010,000"
Big Stone Gap,2014,"1,009,984",0,"1,009,984"
À la folie... pas du tout,2002,"1,009,827",0,"1,009,827"
Perfect Creature,2006,0,"1,009,813","1,009,813"
The Bostonians,1984,"1,009,700",0,"1,009,700"
The IMAX Nutcracker,1997,"1,009,291",0,"1,009,291"
Sarkar Raj,2008,"1,009,065",0,"1,009,065"
Thr3e,2006,"1,008,849",0,"1,008,849"
Whore,1991,"1,008,404",0,"1,008,404"
Plop in de stad,2006,0,"1,008,035","1,008,035"
Hard Candy,2005,"1,007,962",0,"1,007,962"
Fire of Love,2022,"1,007,610",0,"1,007,610"
Cobb,1994,"1,007,583",0,"1,007,583"
Damsels in Distress,2011,"1,007,535",0,"1,007,535"
Mystery Science Theater 3000: The Movie,1996,"1,007,306",0,"1,007,306"
Enemy,2013,"1,007,088",0,"1,007,088"
Europa,1991,"1,007,001",0,"1,007,001"
All Over the Guy,2001,"1,006,969",0,"1,006,969"
Corporate Affairs,1990,"1,006,575",0,"1,006,575"
Tian yu,1998,"1,006,518",0,"1,006,518"
Liam,2000,"1,006,408",0,"1,006,408"
Last Flag Flying,2017,"965,481","40,558","1,006,039"
Unconditional,2012/IV,"1,005,800",0,"1,005,800"
Ginger & Rosa,2012,"1,005,700",0,"1,005,700"
Paris,2008/I,"1,005,168",0,"1,005,168"
101 Reykjavík,2000,"175,363","829,636","1,004,999"
Diana Vreeland: The Eye Has to Travel,2011,"1,004,821",0,"1,004,821"
Fast Food Nation,2006,"1,004,059",0,"1,004,059"
Plop en de pinguïn,2007,0,"1,003,642","1,003,642"
Strangers in Good Company,1990,"1,002,689",0,"1,002,689"
Walking with the Enemy,2013,"1,002,572",0,"1,002,572"
Shiloh,1996,"1,002,175",0,"1,002,175"
Kaante,2002,"1,002,066",0,"1,002,066"
A Close Shave,1995,"1,002,002",0,"1,002,002"
Ruby in Paradise,1993,"1,001,437",0,"1,001,437"
Meeting Venus,1991,"1,000,348",0,"1,000,348"
Goya's Ghosts,2006,"1,000,045",0,"1,000,045"
Only Angels Have Wings,1939,"1,000,000",0,"1,000,000"
The Killer Elite,1975,"1,000,000",0,"1,000,000"
At Gunpoint,1955,"1,000,000",0,"1,000,000"
The Indians Are Coming,1930,"1,000,000",0,"1,000,000"
Todos los hombres son iguales,2016,0,"1,000,000","1,000,000"
Mélodie en sous-sol,1963,"1,000,000",0,"1,000,000"
Gun for a Coward,1957,"1,000,000",0,"1,000,000"
Devil's Canyon,1953,"1,000,000",0,"1,000,000"
Kac Wawa,2012,0,"1,000,000","1,000,000"
Smoke Signal,1955,"1,000,000",0,"1,000,000"
Vico C: La Vida Del Filósofo,2017,0,"1,000,000","1,000,000"
Foreign Intrigue,1956,"1,000,000",0,"1,000,000"
The Last Frontier,1955,"1,000,000",0,"1,000,000"
Tumbling Tumbleweeds,1935,"1,000,000",0,"1,000,000"
The First Texan,1956,"1,000,000",0,"1,000,000"
Raffles,1930,"1,000,000",0,"1,000,000"
Tarzan of the Apes,1918,"1,000,000",0,"1,000,000"
"Ni de aqui, ni de alla",1988,"1,000,000",0,"1,000,000"
The Dark Corner,1946,"1,000,000",0,"1,000,000"
Robot Monster,1953,"1,000,000",0,"1,000,000"
The Delinquents,1957,"1,000,000",0,"1,000,000"
East Lynne,1925,"1,000,000",0,"1,000,000"
Shipwrecked Among Cannibals,1920,"1,000,000",0,"1,000,000"
The Thief,1952,"1,000,000",0,"1,000,000"
In the Mood,1987,"999,382",0,"999,382"
All Access: Front Row. Backstage. Live!,2001,"995,122",0,"995,122"
Les Boys III,2001,"995,000",0,"995,000"
S. Darko,2009,0,"994,352","994,352"
Lo mejor de Eva,2011,0,"993,275","993,275"
The Song,2014/I,"993,114",0,"993,114"
My Summer of Love,2004,"992,238",0,"992,238"
Campus Man,1987,"989,528",0,"989,528"
Street Knight,1993,"841,015","148,450","989,465"
Million Dollar Mystery,1987,"989,033",0,"989,033"
Gett,2014,"987,830",0,"987,830"
Went to Coney Island on a Mission from God... Be Back by Five,1998,"987,000",0,"987,000"
Faith of Our Fathers,2015,"986,472",0,"986,472"
Mosquito,1994,"986,314",0,"986,314"
Heavy,1995,"986,128",0,"986,128"
Twin Falls Idaho,1999,"985,341",0,"985,341"
Nueba Yol,1995,"984,681",0,"984,681"
Slam,1998,"982,214",0,"982,214"
New York,2009,"981,866",0,"981,866"
The Protector,1985,"981,817",0,"981,817"
Traffic in Souls,1913,"981,000",0,"981,000"
Peg o' My Heart,1933,"979,000",0,"979,000"
Talkin' Dirty After Dark,1991,"978,775",0,"978,775"
The Freshman,1925,"978,584",0,"978,584"
Meek's Cutoff,2010,"977,600",0,"977,600"
Getting It On,1983,"975,414",0,"975,414"
Transformation: The Life and Legacy of Werner Erhard,2006,"25,460","949,540","975,000"
Untamed,1929,"714,000","260,000","974,000"
Cassandra's Dream,2007,"971,561",0,"971,561"
The Beatles: Get Back - The Rooftop Concert,2022,"970,877",0,"970,877"
The Beaver,2011,"970,816",0,"970,816"
Assassination Tango,2002,"970,185",0,"970,185"
The Hunting Party,2007,"969,869",0,"969,869"
Rampart,2011,"969,239",0,"969,239"
Five Corners,1987,"969,205",0,"969,205"
Lore,2012,"968,879",0,"968,879"
Strike!,1998,"968,506",0,"968,506"
Sparrows,1926,"966,878",0,"966,878"
Englar alheimsins,2000,0,"966,835","966,835"
La battaglia di Algeri,1966,"859,868","106,203","966,071"
The Temptress,1926,"587,000","378,000","965,000"
Going Hollywood,1933,"962,000",0,"962,000"
Yaadein...,2001,"961,308",0,"961,308"
Yamla Pagla Deewana,2011,"961,257",0,"961,257"
Separate Lives,1995,"961,147",0,"961,147"
Fanboys,2009,"688,529","272,299","960,828"
Getting It Right,1989,"960,385",0,"960,385"
Appointment with Death,1988,"960,040",0,"960,040"
Matusalem,1993,"959,307",0,"959,307"
The Long Goodbye,1973,"959,000",0,"959,000"
"We Love You, Sally Carmichael!",2017,"113,413","842,762","956,175"
The Fighting Preacher,2019,"955,781",0,"955,781"
Broken English,2007,"955,625",0,"955,625"
Lucky,2017,"955,009",0,"955,009"
SPL: Sha po lang,2005,0,"954,211","954,211"
Love & Human Remains,1993,"953,755",0,"953,755"
Kiss Me Deadly,1955,"726,000","226,000","952,000"
Barnacle Bill,1957,"405,000","545,000","950,000"
Fearless Fagan,1952,"950,000",0,"950,000"
Un homme amoureux,1987,"949,451",0,"949,451"
Lookin' to Get Out,1982,"946,461",0,"946,461"
Timecode,2000,"945,041",0,"945,041"
De Dana Dan,2009,"944,979",0,"944,979"
More Than a Game,2008,"944,527",0,"944,527"
Megy a gözös,2007,0,"944,063","944,063"
Encounters at the End of the World,2007,"943,934",0,"943,934"
The Iron Horse,1924,"942,889",0,"942,889"
Mandariinid,2013,"144,501","797,986","942,487"
Landline,2017/I,"940,854",0,"940,854"
American Teen,2008,"940,496",0,"940,496"
Dark Horse,2011,"940,430",0,"940,430"
Watchers,1988,"940,173",0,"940,173"
Seules les bêtes,2019,"9,138","930,492","939,630"
Les voleurs,1996,"939,304",0,"939,304"
The Taking of Beverly Hills,1991,"939,277",0,"939,277"
Jamón Jamón,1992,"938,473",0,"938,473"
Scaramouche,1923,"938,103",0,"938,103"
Sweetie,1989,"938,065",0,"938,065"
A Man of No Importance,1994,"934,550",0,"934,550"
Management,2008,"933,224",0,"933,224"
Bright Young Things,2003,"931,755",0,"931,755"
Il ladro di bambini,1992,"931,280",0,"931,280"
The Divine Woman,1928,"541,000","390,000","931,000"
Timber Falls,2007,"250,000","680,299","930,299"
Absolute Beginners,1986,"930,211",0,"930,211"
Tubelight,2017,"930,058",0,"930,058"
Breaking and Entering,2006,"928,960",0,"928,960"
I'll Be There,2010,0,"928,937","928,937"
Yoru no Shanghai,2007,0,"927,252","927,252"
Joe Strummer: The Future Is Unwritten,2007,"248,182","677,962","926,144"
Tenue de soirée,1986,"925,952",0,"925,952"
The Hanging Garden,1997,"925,756",0,"925,756"
Bacheha-Ye aseman,1997,"925,402",0,"925,402"
The Babadook,2014,"924,279",0,"924,279"
Separate Lies,2005,"923,347",0,"923,347"
OMG: Oh My God!,2012,"923,221",0,"923,221"
Masquerade,2012/I,"922,600",0,"922,600"
Chandni Chowk to China,2009,"921,738",0,"921,738"
Mies vailla menneisyyttä,2002,"921,547",0,"921,547"
West of Zanzibar,1928,"921,000",0,"921,000"
La tortue rouge,2016,"920,057",0,"920,057"
Kincsem,2017,0,"920,000","920,000"
Ruby,1992,"919,286",0,"919,286"
Singh Is Bliing,2015,"919,095",0,"919,095"
Brain Donors,1992,"918,239",0,"918,239"
Les roseaux sauvages,1994,"917,915",0,"917,915"
Yôjinbô,1961,0,"916,667","916,667"
Gothic,1986,"916,172",0,"916,172"
Jui kuen III,1994,0,"915,496","915,496"
All My Life,2020,"913,935",0,"913,935"
Storytelling,2001,"912,442",0,"912,442"
Stuart Saves His Family,1995,"911,310",0,"911,310"
El corredor nocturno,2009,0,"909,401","909,401"
Conversations with Other Women,2005,"379,122","529,643","908,765"
Border Incident,1949,"580,000","328,000","908,000"
Va savoir,2001,"907,323",0,"907,323"
Sholem Aleichem: Laughing in the Darkness,2011,"906,666",0,"906,666"
Vieraalla maalla,2003,0,"905,760","905,760"
The Kiss,1929,"518,000","387,000","905,000"
Cold Souls,2009,"903,148",0,"903,148"
American Desi,2001,"902,835",0,"902,835"
Jesus Camp,2006,"902,544",0,"902,544"
American Ninja 3: Blood Hunt,1989,"902,152",0,"902,152"
Simpatico,1999,"902,144",0,"902,144"
Starting Out in the Evening,2007,"902,115",0,"902,115"
Bunty Aur Babli,2005,"901,867",0,"901,867"
Trece campanadas,2002,0,"901,723","901,723"
The War Room,1993,"901,668",0,"901,668"
Haider,2014,"901,610",0,"901,610"
Giulia e Giulia,1987,"901,364",0,"901,364"
The Brothers Solomon,2007,"900,926",0,"900,926"
Yi ma de hou xian dai sheng huo,2006,0,"900,679","900,679"
Out-of-Sync,1995,"900,000",0,"900,000"
Vers le sud,2005,"896,923",0,"896,923"
The Glass Menagerie,1987,"895,904",0,"895,904"
The Imposter,2012,"892,409",0,"892,409"
Any Body Can Dance 2,2015,"892,133",0,"892,133"
Best of Enemies,2015,"891,997",0,"891,997"
Zabriskie Point,1970,"891,918",0,"891,918"
Believe,2016,"890,303",0,"890,303"
Showdown,1993/II,"887,630",0,"887,630"
Looking for Comedy in the Muslim World,2005,"887,416",0,"887,416"
Tyson,2008,"887,126",0,"887,126"
The Blue Bird,1976,"887,000",0,"887,000"
La otra conquista,1998,"886,410",0,"886,410"
Saawariya,2007,"885,574",0,"885,574"
Gaz Bar Blues,2003,"884,664",0,"884,664"
The Air I Breathe,2007,"25,775","858,728","884,503"
Female Perversions,1996,"883,973",0,"883,973"
Princess Ka'iulani,2009,"883,887",0,"883,887"
The Yards,2000,"882,710",0,"882,710"
Omar,2013,"640,000","242,543","882,543"
The Blood of Heroes,1989,"882,290",0,"882,290"
Pandora's Box,2002,"881,950",0,"881,950"
Séraphine,2008,"881,839",0,"881,839"
Venom,2005,"881,745",0,"881,745"
Papurika,2006,"881,302",0,"881,302"
Frantz,2016,"880,474",0,"880,474"
Delhi-6,2009,"879,913",0,"879,913"
The Merry Widow,1925,"879,399",0,"879,399"
K3 en de kattenprins,2007,0,"876,874","876,874"
The Hit,1984,"876,775",0,"876,775"
Raanjhanaa,2013,"875,051",0,"875,051"
Mangal Pandey: The Rising,2005,"874,380",0,"874,380"
Mother's Boys,1993,"874,148",0,"874,148"
Real Men,1987,"873,903",0,"873,903"
Sundown,1941,"873,808",0,"873,808"
The Wildest Dream,2010,"873,594",0,"873,594"
The Reluctant Dragon,1941/I,"872,000",0,"872,000"
Where the Truth Lies,2005,"871,527",0,"871,527"
Goodbye Solo,2008,"871,275",0,"871,275"
Der Krieger und die Kaiserin,2000,"871,058",0,"871,058"
Edge of Seventeen,1998,"870,751",0,"870,751"
Parents,1989,"870,532",0,"870,532"
Más negro que la noche,2014,"870,063",0,"870,063"
Particle Fever,2013,"869,838",0,"869,838"
The Cove,2009,"869,730",0,"869,730"
Beastmaster 2: Through the Portal of Time,1991,"869,325",0,"869,325"
My Blueberry Nights,2007,"866,778",0,"866,778"
Red Road,2006,"153,432","713,118","866,550"
Songwriter,1984,"865,915",0,"865,915"
Dazhe ne dumay!,2003,0,"865,413","865,413"
Mirrormask,2005,"864,959",0,"864,959"
Crack House,1989,"862,551",0,"862,551"
Vivi o preferibilmente morti,1969,0,"861,907","861,907"
The Castle,1997,"861,789",0,"861,789"
Jagga Jasoos,2017,"861,740",0,"861,740"
Duma,2005,"860,002",0,"860,002"
Cupid,1997,0,"860,000","860,000"
The Terror Within,1989,"858,591",0,"858,591"
Tough Guys Don't Dance,1987,"858,250",0,"858,250"
Cosa de brujas,2003,0,"857,865","857,865"
Wendy and Lucy,2008,"856,942",0,"856,942"
Amateur,1994,"856,422",0,"856,422"
Angel Town,1990,"855,810",0,"855,810"
Witnesses,2021,"855,765",0,"855,765"
Anjaana Anjaani,2010,"854,757",0,"854,757"
Zatôichi,2003,"853,718",0,"853,718"
Marlene,1984,"852,676",0,"852,676"
Brigham City,2001,"852,206",0,"852,206"
Faubourg 36,2008,"850,575",0,"850,575"
An American Rhapsody,2001,"850,023",0,"850,023"
Life Is a Dream,2014,"850,000",0,"850,000"
J'en suis!,1997,"850,000",0,"850,000"
The Adventures of Mark Twain,1985,"849,915",0,"849,915"
Generation Iron,2013,"849,521",0,"849,521"
I Hate Luv Storys,2010,"847,993",0,"847,993"
Nowhere to Hide,1987,"847,468",0,"847,468"
Come See the Paradise,1990,"847,306",0,"847,306"
Universal Soldier: Regeneration,2009,0,"845,197","845,197"
The Alpinist,2021,"844,743",0,"844,743"
Higher Ground,2011,"841,206",0,"841,206"
"Come Back to the 5 & Dime, Jimmy Dean, Jimmy Dean",1982,"840,958",0,"840,958"
Joseph Andrews,1977,"839,865",0,"839,865"
Wonder Wheel,2017,"839,323",0,"839,323"
Over the Brooklyn Bridge,1984,"837,914",0,"837,914"
Four Good Days,2020,"837,849",0,"837,849"
Ginger e Fred,1986,"837,623",0,"837,623"
Voces inocentes,2004,"837,000",0,"837,000"
Illuminata,1998,"836,641",0,"836,641"
The Mauritanian,2021,"836,536",0,"836,536"
Chalte Chalte,2003,"836,225",0,"836,225"
Fool for Love,1985,"836,166",0,"836,166"
Lagaan: Once Upon a Time in India,2001,"835,767",0,"835,767"
Chhapaak,2020,"604,334","231,326","835,660"
The Miracle,1991,"835,519",0,"835,519"
Arctic Tale,2007,"833,308",0,"833,308"
The Crossing Guard,1995,"832,910",0,"832,910"
"Fast, Cheap & Out of Control",1997,"832,785",0,"832,785"
Children of the Revolution,1996,"830,608",0,"830,608"
The Last Days of Chez Nous,1992,"830,405",0,"830,405"
Atlas Shrugged: Part III,2014,"830,210",0,"830,210"
Vingar av glas,2000,0,"828,784","828,784"
Breakfast on Pluto,2005,"828,699",0,"828,699"
Après vous...,2003,"826,220",0,"826,220"
Habitación en Roma,2010,0,"826,100","826,100"
Persécution,2009,0,"825,672","825,672"
Premam,2016,"825,602",0,"825,602"
Premam,2015,"824,291",0,"824,291"
L'ami de mon amie,1987,"823,243",0,"823,243"
Déjà Vu,1997,"821,997",0,"821,997"
I.O.U.S.A.,2008,"820,967",0,"820,967"
Latter Days,2003,"819,939",0,"819,939"
Felicia's Journey,1999,"819,852",0,"819,852"
Deep in the Heart,2012,"819,000",0,"819,000"
Sarah Landon and the Paranormal Hour,2007,"817,935",0,"817,935"
Kochadaiiyaan,2014,"817,192",0,"817,192"
Ballets Russes,2005,"815,848",0,"815,848"
Handle with Care,1977,"815,530",0,"815,530"
Honeyland,2019,"815,082",0,"815,082"
What If...,2010/I,"814,906",0,"814,906"
Sleeping with Other People,2015,"814,775",0,"814,775"
The Thing About My Folks,2005,"814,682",0,"814,682"
Charly,2002,"814,666",0,"814,666"
Odna lyubov na million,2007,0,"812,053","812,053"
"In weiter Ferne, so nah!",1993,"810,455",0,"810,455"
Key Witness,1960,"360,000","450,000","810,000"
The Boys Are Back,2009,"809,752",0,"809,752"
Life Itself,2014,"809,724",0,"809,724"
Zvezda,2002,0,"809,619","809,619"
A Gentleman,2017,"418,870","390,669","809,539"
Waiting for the Light,1990,"808,690",0,"808,690"
Factotum,2005,"808,221",0,"808,221"
Waxwork,1988,"808,114",0,"808,114"
Bulletproof,1988,"807,947",0,"807,947"
Head Above Water,1996,"32,212","774,437","806,649"
Jajantaram Mamantaram,2003,0,"806,059","806,059"
La Baule-les-Pins,1990,"805,462",0,"805,462"
Mujhse Dosti Karoge!,2002,"805,000",0,"805,000"
The Day They Robbed the Bank of England,1960,"180,000","625,000","805,000"
"Those Lips, Those Eyes",1980,"804,713",0,"804,713"
Heat and Dust,1983,"802,965",0,"802,965"
Parineeta,2005,"802,758",0,"802,758"
Jûsan-nin no shikaku,2010,"802,524",0,"802,524"
Wandafuru raifu,1998,"801,985",0,"801,985"
Trouble Every Day,2001,"801,121",0,"801,121"
The Wrecking Crew!,2008,"800,521",0,"800,521"
Nicotina,2003,"800,371",0,"800,371"
Me and the Gods,1997,0,"800,000","800,000"
The Black Watch,1929,"800,000",0,"800,000"
Shock,1946,"800,000",0,"800,000"
The Barbarians,1987,"800,000",0,"800,000"
Visions of Light,1992,"799,856",0,"799,856"
Claire of the Moon,1992,"799,674",0,"799,674"
Victory Through Air Power,1943,"799,000",0,"799,000"
The Tillman Story,2010,"798,940",0,"798,940"
Chunhyangdyun,2000,"798,220",0,"798,220"
The Good House,2021,"1,153,805",0,"1,153,805"
Rampage,1987,"796,368",0,"796,368"
Professor Beware,1938,"796,000",0,"796,000"
Ki & Ka,2016,"795,900",0,"795,900"
Dracula: Prince of Darkness,1966,"795,562",0,"795,562"
Khoobsurat,2014,"795,481",0,"795,481"
Topâzu,1992,"277,813","517,499","795,312"
Sit ting fung wan,2009,0,"795,303","795,303"
Saint Ralph,2004,"795,126",0,"795,126"
Orphans of the Storm,1921,"794,650",0,"794,650"
Im Labyrinth des Schweigens,2014,"794,123",0,"794,123"
Little Monsters,1989,"793,775",0,"793,775"
Vanguard,2020,"793,525",0,"793,525"
Darling Companion,2012,"793,352",0,"793,352"
The Toxic Avenger Part II,1989,"792,966",0,"792,966"
Anna Karenina,1997,"791,830",0,"791,830"
Raid,2003,0,"790,941","790,941"
Die große Stille,2005,"790,452",0,"790,452"
The King of Kong,2007,"677,914","112,214","790,128"
Beyond Therapy,1987,"790,000",0,"790,000"
The Convincer,2011,"789,752",0,"789,752"
Omkara,2006,"789,694",0,"789,694"
O Xangô de Baker Street,2001,0,"789,638","789,638"
Cabeza de Vaca,1991,"789,127",0,"789,127"
Touch the Wall,2014,"787,325",0,"787,325"
Nymphomaniac: Vol. I,2013,"785,669",0,"785,669"
Gok-seong,2016,"785,405",0,"785,405"
Une vieille maîtresse,2007,"785,037",0,"785,037"
The Boost,1988,"784,990",0,"784,990"
Firelight,1997,"784,419",0,"784,419"
City on Fire,1979,"784,181",0,"784,181"
Up the Yangtze,2007,"783,416",0,"783,416"
The Dawn Wall,2017,"782,426",0,"782,426"
Ready,2011,"781,855",0,"781,855"
Nutcracker,1986,"781,727",0,"781,727"
Voyna,2002,0,"780,213","780,213"
The Sea Hawk,1924,"780,187",0,"780,187"
31,2016,"779,820",0,"779,820"
The Wonder of It All,2007,"779,632",0,"779,632"
Blonde and Blonder,2007,"42,183","737,090","779,273"
Pippi Longstocking,1997,"779,200",0,"779,200"
Panic,2000,"779,137",0,"779,137"
Student of the Year 2,2019,"778,566",0,"778,566"
Turtle Beach,1992,"778,535",0,"778,535"
Laura Cadieux... la suite,1999,"777,477",0,"777,477"
Without Limits,1998,"777,423",0,"777,423"
Lonely Hearts,1982,"777,087",0,"777,087"
Listen Up: The Lives of Quincy Jones,1990,"776,699",0,"776,699"
Stage Beauty,2004,"776,691",0,"776,691"
Huo guo ying xiong,2016,"776,649",0,"776,649"
The Winter Guest,1997,"776,332",0,"776,332"
Zuo ye meng hun zhong,1963,"775,986",0,"775,986"
Rowdy Rathore,2012,"775,981",0,"775,981"
Agnosia,2010,0,"775,674","775,674"
Être et avoir,2002,"775,607",0,"775,607"
Mystery Street,1950,"429,000","346,000","775,000"
Vita & Virginia,2018,"57,209","717,356","774,565"
New Waterford Girl,1999,"774,469",0,"774,469"
Heaven,2002/I,"774,317",0,"774,317"
Mindwalk,1990,"774,048",0,"774,048"
Röllin sydän,2007,0,"772,511","772,511"
Le roi danse,2000,0,"772,148","772,148"
Gräns,2018,"771,930",0,"771,930"
Side Street,1949,"448,000","323,000","771,000"
For All Mankind,1989,"770,132",0,"770,132"
Shy People,1987,"769,119",0,"769,119"
Passion of Mind,2000,"769,009",0,"769,009"
Asterix in America,1994,"768,488",0,"768,488"
Bloody Sunday,2002,"768,045",0,"768,045"
Meerkats,2011,"767,700",0,"767,700"
Young Adam,2003,"767,240",0,"767,240"
The Ten,2007,"766,487",0,"766,487"
Personal Velocity: Three Portraits,2002,"765,540",0,"765,540"
The Rack,1956,"365,000","400,000","765,000"
Strapless,1989,"764,794",0,"764,794"
The Salton Sea,2002,"764,554",0,"764,554"
"Bodies, Rest & Motion",1993,"764,083",0,"764,083"
Before the Rain,1994,"763,847",0,"763,847"
Little Old New York,1923,"763,762",0,"763,762"
Lichter,2003,0,"763,655","763,655"
O Ano em Que Meus Pais Saíram de Férias,2006,"763,066",0,"763,066"
The Statement,2003,"763,044",0,"763,044"
The Man with a Cloak,1951,"441,000","322,000","763,000"
Pâfekuto burû,1997,"761,785",0,"761,785"
Fire and Ice,1983,"760,883",0,"760,883"
Ma saison préférée,1993,"760,856",0,"760,856"
Le grand chemin,1987,"760,539",0,"760,539"
The Hanoi Hilton,1987,"760,000",0,"760,000"
Double Happiness,1994,"759,393",0,"759,393"
Pariah,2011/I,"758,099",0,"758,099"
Passage to Mars,2016,"756,000",0,"756,000"
Love Potion No. 9,1992,"754,935",0,"754,935"
Peepli (Live),2010,"754,836",0,"754,836"
El espinazo del diablo,2001,"754,749",0,"754,749"
Billu,2009,"753,515",0,"753,515"
Irréversible,2002,"753,501",0,"753,501"
Bis ans Ende der Welt,1991,"752,856",0,"752,856"
Lakshya,2004,"752,344",0,"752,344"
Le notti di Cabiria,1957,"752,045",0,"752,045"
Guantanamera,1995,"751,478",0,"751,478"
Astrópía,2007,0,"751,338","751,338"
Palo Alto,2013,"750,100",0,"750,100"
Defence of the Realm,1986,"750,000",0,"750,000"
