name,year,Domestic Gross,Overseas Gross,Worldwide Gross
Blackboard Jungle,1955,"5,292,000","2,852,000","8,144,000"
DeepStar Six,1989,"8,143,225",0,"8,143,225"
Funny About Love,1990,"8,141,292",0,"8,141,292"
Dead Bang,1989,"8,125,592",0,"8,125,592"
Key Largo,1948,"8,125,000",0,"8,125,000"
Prince of the City,1981,"8,124,257",0,"8,124,257"
A Simple Wish,1997,"8,119,205",0,"8,119,205"
The Grand,2007,"8,114,669",0,"8,114,669"
Turbo: A Power Rangers Movie,1997,"8,109,349",0,"8,109,349"
Bella,2006,"8,108,247",0,"8,108,247"
The Road,2009/I,"8,104,518",0,"8,104,518"
Code Name: The Cleaner,2007,"8,104,069",0,"8,104,069"
The Philadelphia Experiment,1984,"8,103,330",0,"8,103,330"
Annie Get Your Gun,1950,"8,100,000",0,"8,100,000"
Fresh,1994,"8,094,616",0,"8,094,616"
Streets of Fire,1984,"8,089,290",0,"8,089,290"
The Adventures of Baron Munchausen,1988,"8,083,123",0,"8,083,123"
Hoot,2006,"8,080,116",0,"8,080,116"
Delta Farce,2007,"8,074,933",0,"8,074,933"
Ladies vs. Ricky Bahl,2011,0,"8,070,131","8,070,131"
Connie and Carla,2004,"8,054,280",0,"8,054,280"
Mad Hot Ballroom,2005,"8,045,765",0,"8,045,765"
Firestorm,1998,"8,041,665",0,"8,041,665"
The Death of Stalin,2017,"8,041,432",0,"8,041,432"
Aspen Extreme,1993,"8,041,049",0,"8,041,049"
Haunted Honeymoon,1986,"8,033,397",0,"8,033,397"
The Texas Chainsaw Massacre 2,1986,"8,025,872","5,806","8,031,678"
Thank You for Your Service,2017,"8,029,100",0,"8,029,100"
Woo,1998,"8,026,971",0,"8,026,971"
The Meteor Man,1993,"8,023,147",0,"8,023,147"
Beyond the Sea,2004,"6,318,709","1,692,105","8,010,814"
The Chase,1994,"8,009,329",0,"8,009,329"
Jeux d'enfants,2003,"548,707","7,459,160","8,007,867"
Blackhat,2015,"8,005,980",0,"8,005,980"
The Wild Life,2016,"8,005,586",0,"8,005,586"
A Streetcar Named Desire,1951,"8,000,000",0,"8,000,000"
Limelight,1952,"1,000,000","7,000,000","8,000,000"
Not as a Stranger,1955,"7,100,000","900,000","8,000,000"
The Island of Dr. Moreau,1977,"8,000,000",0,"8,000,000"
Zulu,1964,"8,000,000",0,"8,000,000"
Island in the Sun,1957,"8,000,000",0,"8,000,000"
Friendly Persuasion,1956,"8,000,000",0,"8,000,000"
The Devil's Brigade,1968,"8,000,000",0,"8,000,000"
Night Crossing,1982,"8,000,000",0,"8,000,000"
One Million Years B.C.,1966,"8,000,000",0,"8,000,000"
The Dead,2010,"8,000,000",0,"8,000,000"
The Red Beret,1953,"1,750,000","6,250,000","8,000,000"
Cavalcade,1933,"7,630,000","370,000","8,000,000"
Mickey,1918,"8,000,000",0,"8,000,000"
"20,000 Leagues Under the Sea",1916,"8,000,000",0,"8,000,000"
The Boat That Rocked,2009,"7,994,115",0,"7,994,115"
Jerusalem,2013,"7,993,108",0,"7,993,108"
Dazed and Confused,1993,"7,993,039",0,"7,993,039"
Where Were You When the Lights Went Out?,1968,"7,988,000",0,"7,988,000"
My Giant,1998,"7,985,929",0,"7,985,929"
The Pirate Movie,1982,"7,983,086",0,"7,983,086"
Robinson Crusoe,2016,"7,965,609",0,"7,965,609"
Doragon bôru: Makafushigi dai bôken,1988,0,"7,959,298","7,959,298"
Kaze no tani no Naushika,1984,0,"7,951,190","7,951,190"
Runaway Train,1985,"7,936,012",0,"7,936,012"
Ziegfeld Follies,1945,"7,930,000",0,"7,930,000"
Unstrung Heroes,1995,"7,929,241",0,"7,929,241"
A Thousand Acres,1997,"7,928,412",0,"7,928,412"
Pardners,1956,"7,920,000",0,"7,920,000"
Bushwhacked,1995,"7,919,823",0,"7,919,823"
Arbitrage,2012,"7,919,574",0,"7,919,574"
Strange Days,1995,"7,919,000",0,"7,919,000"
Miracle at St. Anna,2008,"7,916,887",0,"7,916,887"
Dukhless 2,2015,0,"7,915,671","7,915,671"
Le grand méchant renard et autres contes...,2017,"34,939","7,879,746","7,914,685"
Sanju,2018,"7,909,317",0,"7,909,317"
Blankman,1994,"7,892,208",0,"7,892,208"
The Man Who Shot Liberty Valance,1962,"7,891,143",0,"7,891,143"
Just the Way You Are,1984,"7,889,694",0,"7,889,694"
Teen Wolf Too,1987,"7,888,703",0,"7,888,703"
The Funhouse,1981,"7,886,857",0,"7,886,857"
The Secret of the Sword,1985,"7,660,857","225,991","7,886,848"
The Space Between Us,2017,"7,885,294",0,"7,885,294"
Serial Mom,1994,"7,881,335",0,"7,881,335"
Jab We Met,2007,"410,800","7,463,281","7,874,081"
The Great White Hype,1996,"7,874,000",0,"7,874,000"
Inside Job,2010,"4,312,735","3,558,787","7,871,522"
Trumbo,2015,"7,857,741",0,"7,857,741"
Fatal Instinct,1993,"7,852,653",0,"7,852,653"
Trumbo,2007,"7,850,210",0,"7,850,210"
D.A.R.Y.L.,1985,"7,840,873",0,"7,840,873"
The Ice Storm,1997,"7,837,632",0,"7,837,632"
The Little Drummer Girl,1984,"7,828,841",0,"7,828,841"
The Night Listener,2006,"7,825,820",0,"7,825,820"
Dead Calm,1989,"7,825,009",0,"7,825,009"
Control,2007,"871,577","6,952,683","7,824,260"
Pork Chop Hill,1959,"4,024,066","3,787,904","7,811,970"
House II: The Second Story,1987,"7,800,000",0,"7,800,000"
Replicas,2018,"4,046,429","3,747,004","7,793,433"
Vampire Academy,2014,"7,791,146",0,"7,791,146"
The Best of Times,1986,"7,790,931",0,"7,790,931"
If Looks Could Kill,1991,"7,788,597",0,"7,788,597"
Bad Words,2013,"7,779,614",0,"7,779,614"
Slither,2006,"7,774,730",0,"7,774,730"
Sirens,1994,"7,770,731",0,"7,770,731"
Anna,2019,"7,758,703",0,"7,758,703"
In Bruges,2008,"7,757,130",0,"7,757,130"
Enemies: A Love Story,1989,"7,754,571",0,"7,754,571"
No,2012/I,"2,343,664","5,403,080","7,746,744"
Last Night,2010/I,"98,986","7,644,937","7,743,923"
The Beast Within,1982,"7,742,572",0,"7,742,572"
Being Julia,2004,"7,739,049",0,"7,739,049"
"The Cook, the Thief, His Wife & Her Lover",1989,"7,724,701",0,"7,724,701"
Disorganized Crime,1989,"7,723,506",0,"7,723,506"
A New Life,1988,"7,721,852",0,"7,721,852"
The Night House,2020,"7,100,581","615,560","7,716,141"
Kevin Hart: Laugh at My Pain,2011,"7,706,436","6,000","7,712,436"
Loving,2016,"7,710,234",0,"7,710,234"
Tupac: Resurrection,2003,"7,707,563",0,"7,707,563"
The Collector,2009/I,"7,706,394",0,"7,706,394"
Suzumiya Haruhi no shôshitsu,2010,0,"7,700,896","7,700,896"
The Manchurian Candidate,1962,"7,700,000",0,"7,700,000"
Penguins,2019,"7,699,452",0,"7,699,452"
Mr. & Mrs. Bridge,1990,"7,698,010",0,"7,698,010"
Expelled: No Intelligence Allowed,2008,"7,690,545",0,"7,690,545"
Surviving the Game,1994,"7,690,013",0,"7,690,013"
The Imaginarium of Doctor Parnassus,2009,"7,689,607",0,"7,689,607"
Gekijouban Psycho-Pass,2015,"138,366","7,545,433","7,683,799"
Strictly Business,1991,"7,683,267",0,"7,683,267"
An Eye for an Eye,1981,"7,680,000",0,"7,680,000"
A Scanner Darkly,2006,"5,501,616","2,158,302","7,659,918"
The Order,2003,"7,659,747",0,"7,659,747"
Fatso,1980,"7,653,061",0,"7,653,061"
Lucía y el sexo,2001,"1,490,177","6,150,503","7,640,680"
Rasen,1998,0,"7,639,128","7,639,128"
Quicksilver,1986,"7,634,909",0,"7,634,909"
Beautiful Boy,2018,"7,634,767",0,"7,634,767"
Thoda Pyaar Thoda Magic,2008,"365,401","7,265,611","7,631,012"
Strangers on a Train,1951,"7,630,000",0,"7,630,000"
The Nutty Professor,1963,"7,630,000",0,"7,630,000"
The Art of Love,1965,"7,630,000",0,"7,630,000"
The Jazz Singer,1927,"7,630,000",0,"7,630,000"
The Covered Wagon,1923,"7,630,000",0,"7,630,000"
Monkeybone,2001,"5,411,999","2,210,366","7,622,365"
Show Boat,1951,"5,293,000","2,328,000","7,621,000"
Butterfly on a Wheel,2007,0,"7,619,157","7,619,157"
Journey to the South Pacific,2013,"7,616,590",0,"7,616,590"
Ninja III: The Domination,1984,"7,610,785",0,"7,610,785"
The Spy Who Came in from the Cold,1965,"7,600,000",0,"7,600,000"
Promised Land,2012,"7,597,898",0,"7,597,898"
The Protégé,2021,"7,446,823","146,167","7,592,990"
Men,2022,"7,587,853",0,"7,587,853"
While We're Young,2014,"7,574,066",0,"7,574,066"
Meet Me in St. Louis,1944,"7,566,000",0,"7,566,000"
Hackers,1995,"7,564,000",0,"7,564,000"
Over Her Dead Body,2008,"7,563,670",0,"7,563,670"
Into the Night,1985,"7,562,164",0,"7,562,164"
The Jerky Boys,1995,"7,557,877",0,"7,557,877"
El cantante,2006,"7,556,004",0,"7,556,004"
Wanted: Dead or Alive,1987,"7,555,000",0,"7,555,000"
Sprung,1997,"7,553,105",0,"7,553,105"
Silk,2007,"1,103,075","6,447,934","7,551,009"
Yugamseureoyun doshi,2009,0,"7,545,744","7,545,744"
Gojira vs. Biorante,1989,0,"7,538,198","7,538,198"
12,2007,"125,120","7,412,333","7,537,453"
Damage,1992,"7,532,911",0,"7,532,911"
Albert Nobbs,2011,"3,014,696","4,517,563","7,532,259"
Proof,2005,"7,524,766",0,"7,524,766"
Statskiy sovetnik,2005,0,"7,522,408","7,522,408"
Dolphins and Whales 3D: Tribes of the Ocean,2008,"7,518,876",0,"7,518,876"
Krippendorf's Tribe,1998,"7,514,883",0,"7,514,883"
The Amazing Panda Adventure,1995,"7,506,759",0,"7,506,759"
Clean Slate,1994,"7,503,192",0,"7,503,192"
Nothing Like the Holidays,2008,"7,502,429",0,"7,502,429"
The Cowboys,1972,"7,500,000",0,"7,500,000"
Red River,1948,"5,500,000","2,000,000","7,500,000"
The Curse of the Jade Scorpion,2001,"7,496,522",0,"7,496,522"
The Man Who Wasn't There,2001,"7,494,849",0,"7,494,849"
Martian Child,2007,"7,486,906",0,"7,486,906"
Utomlennye solntsem 2,2010,0,"7,479,084","7,479,084"
Foxes,1980,"7,470,348",0,"7,470,348"
Stealing Home,1988,"7,467,504",0,"7,467,504"
The Trip to Bountiful,1985,"7,466,662",0,"7,466,662"
A Good Year,2006,"7,458,269",0,"7,458,269"
Cyrus,2010/I,"7,455,447",0,"7,455,447"
Taking Woodstock,2009,"7,443,007",0,"7,443,007"
Disconnect,2012/I,"7,435,950",0,"7,435,950"
Goin' South,1978,"7,435,671",0,"7,435,671"
Harley Davidson and the Marlboro Man,1991,"7,434,726",0,"7,434,726"
Maximum Overdrive,1986,"7,433,663",0,"7,433,663"
I'll See You in My Dreams,2015,"7,425,963",0,"7,425,963"
Dragon Ball - Doragon bôru: Shenron no densetsu,1986,0,"7,417,517","7,417,517"
Doogal,2006,"7,415,850",0,"7,415,850"
The Magic Roundabout,2005,"7,415,850",0,"7,415,850"
Clifford,1994,"7,411,659",0,"7,411,659"
Separate Tables,1958,"7,400,000",0,"7,400,000"
Last of the Dogmen,1995,"7,400,000",0,"7,400,000"
Midnight Lace,1960,"7,400,000",0,"7,400,000"
Ironweed,1987,"7,393,346",0,"7,393,346"
Zhenikh,2016,0,"7,390,322","7,390,322"
Requiem for a Dream,2000,"3,635,482","3,754,626","7,390,108"
Compadres,2016,"3,127,773","4,248,275","7,376,048"
Paranoia,2013/I,"7,376,027",0,"7,376,027"
It Runs in the Family,2003,"7,375,836",0,"7,375,836"
Witchboard,1986,"7,369,373",0,"7,369,373"
Mid90s,2018,"7,362,439",0,"7,362,439"
The Squid and the Whale,2005,"7,362,100",0,"7,362,100"
Iceman,1984,"7,343,032",0,"7,343,032"
The Crucible,1996,"7,340,103",0,"7,340,103"
Alice,1990,"7,331,647",0,"7,331,647"
Memory,2022,"7,329,043",0,"7,329,043"
The Condemned,2007,"7,327,940",0,"7,327,940"
King of the Gypsies,1978,"7,325,177",0,"7,325,177"
Wild America,1997,"7,324,662",0,"7,324,662"
Morgan,2016,"3,912,052","3,403,196","7,315,248"
The Young Messiah,2016,"6,462,576","851,121","7,313,697"
Mean Machine,2001,"92,770","7,217,436","7,310,206"
Mississippi Masala,1991,"7,310,000",0,"7,310,000"
Bones,2001,"7,307,756",0,"7,307,756"
Sarafina!,1992,"7,306,242",0,"7,306,242"
Who's That Girl,1987,"7,305,209",0,"7,305,209"
Wild Hearts Can't Be Broken,1991,"7,300,000",0,"7,300,000"
Thank God It's Friday,1978,"7,300,000",0,"7,300,000"
The World of Suzie Wong,1960,"7,300,000",0,"7,300,000"
Yin shi nan nu,1994,"7,294,403",0,"7,294,403"
Outside Providence,1999,"7,292,175",0,"7,292,175"
Bébé(s),2010,"7,291,384",0,"7,291,384"
Respiro,2002,"1,072,534","6,216,879","7,289,413"
Lorenzo's Oil,1992,"7,286,388",0,"7,286,388"
Phantasm II,1988,"7,282,851",0,"7,282,851"
Låt den rätte komma in,2008,"2,122,065","5,159,942","7,282,007"
Bus Stop,1956,"7,270,000",0,"7,270,000"
It's a Wonderful Life,1946,"7,270,000",0,"7,270,000"
Lola rennt,1998,"7,267,585",0,"7,267,585"
Barcelona,1994,"7,266,973",0,"7,266,973"
Searching for Bobby Fischer,1993,"7,266,383",0,"7,266,383"
Big Trouble,2002,"7,262,288",0,"7,262,288"
Buddy Buddy,1981,"7,258,543",0,"7,258,543"
La fée,2011,"7,250,054",0,"7,250,054"
Friends with Kids,2011,"7,250,054",0,"7,250,054"
Off Limits,1988,"7,242,035",0,"7,242,035"
Rush,1991,"7,241,350",0,"7,241,350"
The Missionary,1982,"7,241,180",0,"7,241,180"
B*A*P*S,1997,"7,240,837",0,"7,240,837"
Johnny Handsome,1989,"7,237,794",0,"7,237,794"
Force 10 from Navarone,1978,"7,230,000",0,"7,230,000"
Sala samobójców,2011,"7,226,940",0,"7,226,940"
Nuovomondo,2006,"1,063,647","6,162,373","7,226,020"
She's So Lovely,1997,"7,221,836",0,"7,221,836"
All the King's Men,2006,"7,221,458",0,"7,221,458"
Exit Through the Gift Shop,2010,"3,370,175","3,841,439","7,211,614"
The Big Red One,1980,"7,206,220",0,"7,206,220"
The Big Year,2011,"7,204,138",0,"7,204,138"
Badrinath,2011,"51,546","7,148,454","7,200,000"
Animal Kingdom,2010,"1,044,039","6,155,569","7,199,608"
Transylvania 6-5000,1985,"7,196,872",0,"7,196,872"
The Green Inferno,2013,"7,192,291",0,"7,192,291"
Paradise Alley,1978,"7,185,518",0,"7,185,518"
Zeus and Roxanne,1997,"7,183,046",0,"7,183,046"
Timbuktu,2014,"1,076,075","6,103,316","7,179,391"
Mujeres al borde de un ataque de nervios,1988,"7,179,298",0,"7,179,298"
The Boy Who Could Fly,1986,"7,177,431",0,"7,177,431"
Rescue Dawn,2006,"5,490,423","1,686,720","7,177,143"
10 to Midnight,1983,"7,175,592",0,"7,175,592"
Fall,2022,"7,174,801",0,"7,174,801"
The Hoax,2006,"7,156,933",0,"7,156,933"
'Breaker' Morant,1980,"7,142,857",0,"7,142,857"
North,1994,"7,138,449",0,"7,138,449"
She's Gotta Have It,1986,"7,137,502",0,"7,137,502"
Hardbodies,1984,"7,121,719",0,"7,121,719"
I Am Not Your Negro,2016,"7,120,626",0,"7,120,626"
Wild Ride,2010,0,"7,117,110","7,117,110"
Dear God,1996,"7,114,089",0,"7,114,089"
Josh,2000,"426,318","6,686,455","7,112,773"
The Adventures of Pluto Nash,2002,"4,420,080","2,683,893","7,103,973"
Brittany Runs a Marathon,2019,"7,102,450",0,"7,102,450"
Nadie conoce a nadie,1999,0,"7,100,000","7,100,000"
Sommaren med Göran,2009,0,"7,100,000","7,100,000"
The Truth About Charlie,2002,"5,350,371","1,742,913","7,093,284"
Saratoga,1937,"5,301,760","1,787,600","7,089,360"
Spencer,2021,"7,086,632",0,"7,086,632"
Before the Devil Knows You're Dead,2007,"7,083,025",0,"7,083,025"
How She Move,2007,"7,070,459",0,"7,070,459"
The Stunt Man,1980,"7,063,886",0,"7,063,886"
Phat Girlz,2006,"7,059,537",0,"7,059,537"
Aimée & Jaguar,1999,"927,107","6,128,829","7,055,936"
La veuve de Saint-Pierre,2000,"3,058,380","3,993,489","7,051,869"
Unsane,2018,"7,042,115",0,"7,042,115"
A-X-L,2018,"6,501,381","537,523","7,038,904"
Screwed,2000,"7,027,345",0,"7,027,345"
Turistas,2006,"7,025,803",0,"7,025,803"
Three Wishes,1995,"7,025,496",0,"7,025,496"
Kissing Jessica Stein,2001,"7,022,940",0,"7,022,940"
Hiding Out,1987,"7,019,441",0,"7,019,441"
BASEketball,1998,"7,017,855",0,"7,017,855"
Black Nativity,2013,"7,017,178",0,"7,017,178"
Star Kid,1997,"7,015,240",0,"7,015,240"
Crossover,2006,"7,009,668",0,"7,009,668"
International Velvet,1978,"7,009,238",0,"7,009,238"
Bug,2006,"7,006,708",0,"7,006,708"
Les triplettes de Belleville,2003,"7,002,255",0,"7,002,255"
An American Carol,2008,"7,001,720",0,"7,001,720"
Tex,1982,"7,000,536",0,"7,000,536"
Chaos,2005/II,0,"7,000,248","7,000,248"
The Curse of Frankenstein,1957,"7,000,000",0,"7,000,000"
Parasite,1982,"7,000,000",0,"7,000,000"
Baby Face Nelson,1957,"7,000,000",0,"7,000,000"
Affair in Trinidad,1952,"7,000,000",0,"7,000,000"
"Hush...Hush, Sweet Charlotte",1964,"7,000,000",0,"7,000,000"
Cat People,1982,"7,000,000",0,"7,000,000"
Dad's Army,2016,0,"7,000,000","7,000,000"
Spellbound,1945,"7,000,000",0,"7,000,000"
Topkapi,1964,"7,000,000",0,"7,000,000"
Lady in White,1988,"1,705,139","5,294,861","7,000,000"
Eraserhead,1977,"7,000,000",0,"7,000,000"
Golden Earrings,1947,"7,000,000",0,"7,000,000"
Pee Mak Phrakanong,2013,0,"7,000,000","7,000,000"
Our Brand Is Crisis,2015,"6,998,324",0,"6,998,324"
Fearless,1993,"6,995,302",0,"6,995,302"
Relentless,1989,"6,985,999",0,"6,985,999"
Children of the Corn II: The Final Sacrifice,1992,"6,980,986",0,"6,980,986"
Grandma,2015,"6,980,421",0,"6,980,421"
Helen of Troy,1956,"6,976,000",0,"6,976,000"
Trial by Jury,1994,"6,971,777",0,"6,971,777"
House Arrest,1996,"6,970,578",0,"6,970,578"
I Ought to Be in Pictures,1982,"6,968,359",0,"6,968,359"
Shag,1989/I,"6,957,975",0,"6,957,975"
Suburban Commando,1991,"6,948,859",0,"6,948,859"
Red Sonja,1985,"6,948,633",0,"6,948,633"
Blue City,1986,"6,947,787",0,"6,947,787"
Almost an Angel,1990,"6,939,946",0,"6,939,946"
Take Me Home Tonight,2011,"6,923,891",0,"6,923,891"
State and Main,2000,"6,920,692",0,"6,920,692"
Trapped,2002/I,"6,916,869",0,"6,916,869"
Evil Angels,1988,"6,908,797",0,"6,908,797"
The Amateur,1981,"6,892,098",0,"6,892,098"
Shut In,2016/I,"6,883,951","7,058","6,891,009"
Death Wish 4: The Crackdown,1987,"6,880,310",0,"6,880,310"
Woman Thou Art Loosed,2004,"6,879,730",0,"6,879,730"
Redline,2007,"6,877,133",0,"6,877,133"
London Boulevard,2010,"6,911","6,865,492","6,872,403"
Grimsby,2016,"6,864,016",0,"6,864,016"
Romantic Comedy,1983,"6,857,733",0,"6,857,733"
Cedar Rapids,2011,"6,857,503",0,"6,857,503"
Running Scared,2006,"6,855,137",0,"6,855,137"
The Spectacular Now,2013,"6,851,969",0,"6,851,969"
200 Cigarettes,1999,"6,851,636",0,"6,851,636"
On - drakon,2015,0,"6,851,000","6,851,000"
Never Talk to Strangers,1995,"6,849,998",0,"6,849,998"
The Collection,2012/II,"6,842,058",0,"6,842,058"
Exit to Eden,1994,"6,841,570",0,"6,841,570"
The Pope of Greenwich Village,1984,"6,836,201",0,"6,836,201"
Moonlight Mile,2002,"6,835,856",0,"6,835,856"
Panther,1995/I,"6,834,525",0,"6,834,525"
Prityazhenie,2017,0,"6,830,274","6,830,274"
Centurion,2010,"122,288","6,691,219","6,813,507"
Dog Days,2018,"6,809,080",0,"6,809,080"
The Chipmunk Adventure,1987,"6,804,312",0,"6,804,312"
Easter Parade,1948,"6,803,000",0,"6,803,000"
Rockets' Red Glare,2000,"6,800,000",0,"6,800,000"
The Fortune Cookie,1966,"6,000,000","800,000","6,800,000"
Mixed Nuts,1994,"6,798,240",0,"6,798,240"
Trick or Treat,1986,"6,797,218",0,"6,797,218"
Boy Erased,2018,"6,788,692",0,"6,788,692"
Fanny och Alexander,1982,"6,783,304",0,"6,783,304"
Conviction,2010/II,"6,783,129",0,"6,783,129"
Runaway,1984/I,"6,770,587",0,"6,770,587"
Combien tu m'aimes?,2005,0,"6,769,754","6,769,754"
Igby Goes Down,2002,"4,681,503","2,087,664","6,769,167"
Thunderbirds,2004,"6,768,055",0,"6,768,055"
Ladies in Lavender,2004,"6,759,422",0,"6,759,422"
Running with Scissors,2006,"6,754,898",0,"6,754,898"
The Young Black Stallion,2003,"6,751,389",0,"6,751,389"
Scaramouche,1952,"2,739,000","4,007,000","6,746,000"
Me and Earl and the Dying Girl,2015,"6,743,776",0,"6,743,776"
The Mambo Kings,1992,"6,742,168",0,"6,742,168"
Nine 1/2 Weeks,1986,"6,734,844",0,"6,734,844"
Caught Up,1998,"6,724,217",0,"6,724,217"
Till the Clouds Roll By,1946,"6,724,000",0,"6,724,000"
Smoke Signals,1998,"6,719,300",0,"6,719,300"
Roger & Me,1989,"6,706,368",0,"6,706,368"
A Haunted House,2007,"6,700,000",0,"6,700,000"
Mighty Aphrodite,1995,"6,700,000",0,"6,700,000"
Hotel Artemis,2018,"6,699,202",0,"6,699,202"
Delta Force 2: The Colombian Connection,1990,"6,698,361",0,"6,698,361"
Le placard,2001,"6,671,454",0,"6,671,454"
Hairspray,1988,"6,671,108",0,"6,671,108"
City Island,2009,"6,670,712",0,"6,670,712"
Nightmares,1983,"6,670,680",0,"6,670,680"
Six Weeks,1982,"6,668,025",0,"6,668,025"
The Golden Seal,1983,"6,666,725",0,"6,666,725"
Forced Vengeance,1982,"6,660,333",0,"6,660,333"
Where the Buffalo Roam,1980,"6,659,377",0,"6,659,377"
Saul fia,2015,"1,777,043","4,882,078","6,659,121"
Swing Shift,1984,"6,650,206",0,"6,650,206"
Fresh Horses,1988,"6,640,346",0,"6,640,346"
Black Moon Rising,1986,"6,637,565",0,"6,637,565"
Fool el seen el azeem,2004,0,"6,634,803","6,634,803"
U Turn,1997,"6,633,400",0,"6,633,400"
The Gong Show Movie,1980,"6,621,520",0,"6,621,520"
Seeking a Friend for the End of the World,2012,"6,619,173",0,"6,619,173"
The Last Station,2009,"6,616,974",0,"6,616,974"
Against the Ropes,2004,"5,884,190","730,090","6,614,280"
The Courier,2020,"6,613,714",0,"6,613,714"
The Savages,2007,"6,610,326",0,"6,610,326"
The Hunted,1995,"6,607,652",0,"6,607,652"
Best of the Best II,1993,"6,607,218",0,"6,607,218"
Donovan's Reef,1963,"6,600,000",0,"6,600,000"
Femme Fatale,2002,"6,592,103",0,"6,592,103"
Millions,2004,"6,583,149",0,"6,583,149"
I Capture the Castle,2003,"1,174,139","5,403,151","6,577,290"
Once Upon a Forest,1993,"6,574,896",0,"6,574,896"
Here Come the Littles,1985,"6,565,359",0,"6,565,359"
Tank Girl,1995,"4,064,333","2,500,000","6,564,333"
Strange Wilderness,2008,"6,563,357",0,"6,563,357"
The Razor's Edge,1984,"6,551,987",0,"6,551,987"
Pour elle,2008,0,"6,548,779","6,548,779"
Lost & Found,1999/I,"6,545,360",0,"6,545,360"
I Dreamed of Africa,2000,"6,543,194",0,"6,543,194"
Let's Make Love,1960,"6,540,000",0,"6,540,000"
Claudine,1974,"6,540,000",0,"6,540,000"
Maria Full of Grace,2004,"6,517,198",0,"6,517,198"
The Road to Wellville,1994,"6,507,514",0,"6,507,514"
Strategic Air Command,1955,"6,500,000",0,"6,500,000"
Mosura 3: Kingu Gidora raishu,1998,0,"6,493,258","6,493,258"
Teacher's Pet,2004,"6,491,350",0,"6,491,350"
Flashback,1990,"6,488,144",0,"6,488,144"
The Osterman Weekend,1983,"6,486,797",0,"6,486,797"
Little Boy,2015,"6,485,961",0,"6,485,961"
The Real McCoy,1993,"6,484,246",0,"6,484,246"
Switchback,1997,"6,482,195",0,"6,482,195"
Star 80,1983,"6,472,990",0,"6,472,990"
The Big Bounce,2004,"6,471,394",0,"6,471,394"
Promising Young Woman,2020,"6,460,965",0,"6,460,965"
The Last Unicorn,1982,"6,455,530",0,"6,455,530"
Flawless,2007,"1,200,234","5,250,653","6,450,887"
Jexi,2019,"6,449,670",0,"6,449,670"
Warriors of Virtue,1997,"6,448,817",0,"6,448,817"
Hot to Trot,1988,"6,436,211",0,"6,436,211"
Little Women,2018,"6,425,000",0,"6,425,000"
Run the Race,2018,"6,424,420",0,"6,424,420"
Mac and Me,1988,"6,424,112",0,"6,424,112"
Same Kind of Different as Me,2017,"6,423,605",0,"6,423,605"
The Temp,1993,"6,419,876",0,"6,419,876"
D-Tox,2002,"79,161","6,337,141","6,416,302"
Brideshead Revisited,2008,"6,414,563",0,"6,414,563"
Defenseless,1991,"6,413,375",0,"6,413,375"
Six Degrees of Separation,1993,"6,410,676",0,"6,410,676"
Waiting for 'Superman',2010,"6,410,257",0,"6,410,257"
Just Between Friends,1986,"6,408,791",0,"6,408,791"
Todos queremos a alguien,2017,"1,910,685","4,491,419","6,402,104"
My Own Private Idaho,1991,"6,401,336",0,"6,401,336"
A Journal for Jordan,2021,"6,400,032",0,"6,400,032"
Eyewitness,1981,"6,400,000",0,"6,400,000"
La lengua de las mariposas,1999,"2,086,098","4,312,542","6,398,640"
Taras Bulba,2009,0,"6,391,396","6,391,396"
Gods and Monsters,1998,"6,390,032",0,"6,390,032"
The Major and the Minor,1942,"6,380,000",0,"6,380,000"
The Aristocrats,2005,"6,377,277",0,"6,377,277"
Article 99,1992,"6,375,979",0,"6,375,979"
Post Grad,2009,"6,373,693",0,"6,373,693"
Hyde Park on Hudson,2012,"6,367,780",0,"6,367,780"
Shirley Valentine,1989,"6,353,913",0,"6,353,913"
It's Kind of a Funny Story,2010,"6,350,058",0,"6,350,058"
The Children Act,2017,"457,803","5,891,990","6,349,793"
The Sting II,1983,"6,347,072",0,"6,347,072"
Dvadtsat vosem panfilovtsev,2016,0,"6,346,968","6,346,968"
L'affaire Farewell,2009,0,"6,343,930","6,343,930"
Motel Hell,1980,"6,342,668",0,"6,342,668"
The Unholy,1988,"6,337,299",0,"6,337,299"
Amityville 3-D,1983,"6,333,135",0,"6,333,135"
The Soldier,1982,"6,328,816",0,"6,328,816"
Girls Just Want to Have Fun,1985,"6,326,051",0,"6,326,051"
Marcel the Shell with Shoes On,2021,"6,331,595",0,"6,331,595"
Return of the Seven,1966,"6,322,000",0,"6,322,000"
Little Miss Marker,1980,"6,321,392",0,"6,321,392"
Most Wanted,1997,"6,320,276",0,"6,320,276"
Loro,2018,"35,613","6,281,720","6,317,333"
Fatale,2020,"6,306,897",0,"6,306,897"
Southside with You,2016,"6,304,223",0,"6,304,223"
Affliction,1997,"6,302,154",0,"6,302,154"
Alice's Restaurant,1969,"6,300,000",0,"6,300,000"
What Planet Are You From?,2000,"6,291,602",0,"6,291,602"
One Night at McCool's,2001,"6,290,673",0,"6,290,673"
Ed,1996,"6,288,000",0,"6,288,000"
Croupier,1998,"6,198,916","87,627","6,286,543"
Main Prem Ki Diwani Hoon,2003,"1,225,908","5,058,114","6,284,022"
Steal Big Steal Little,1995,"6,278,139",0,"6,278,139"
Fahrenheit 11/9,2018,"6,276,753",0,"6,276,753"
Rambling Rose,1991,"6,266,621",0,"6,266,621"
