name,year,Domestic Gross,Overseas Gross,Worldwide Gross
Without Reservations,1946,"3,000,000",0,"3,000,000"
Locos de Amor,2016,0,"3,000,000","3,000,000"
Le clan des Siciliens,1969,"3,000,000",0,"3,000,000"
The Bandit of Sherwood Forest,1945,"3,000,000",0,"3,000,000"
Macumba Love,1960,"3,000,000",0,"3,000,000"
Tales from the Crypt,1972,"3,000,000",0,"3,000,000"
Batman: The Movie,1966,"3,000,000",0,"3,000,000"
Aloma of the South Seas,1926,"3,000,000",0,"3,000,000"
Bullies,1986,"2,995,527",0,"2,995,527"
The Empty Man,2020,"2,995,403",0,"2,995,403"
North Sea Hijack,1980,"2,993,772",0,"2,993,772"
The End of the Tour,2015,"2,993,669",0,"2,993,669"
The Last Days of Disco,1998,"2,987,297",0,"2,987,297"
The Other Side of the Door,2016,"2,987,063",0,"2,987,063"
Fright Night Part 2,1988,"2,983,784",0,"2,983,784"
The Last Hunt,1956,"1,604,000","1,379,000","2,983,000"
Rock the Kasbah,2015,"2,982,281",0,"2,982,281"
Martha Marcy May Marlene,2011,"2,981,638",0,"2,981,638"
Miss Potter,2006,"2,975,649",0,"2,975,649"
Homicide,1991,"2,971,661",0,"2,971,661"
Kwa-sok-seu-kaen-deul,2008,0,"2,970,624","2,970,624"
In a World...,2013,"2,962,542",0,"2,962,542"
Man on Wire,2008,"2,957,978",0,"2,957,978"
The Pirate,1948,"2,956,000",0,"2,956,000"
976-EVIL,1988,"2,955,917",0,"2,955,917"
The Last Full Measure,2019,"2,949,212",0,"2,949,212"
Scarlet Street,1945,"2,948,386",0,"2,948,386"
Shattered Glass,2003,"2,220,008","724,744","2,944,752"
Metropolitan,1990,"2,938,208",0,"2,938,208"
"Careful, He Might Hear You",1983,"2,938,179",0,"2,938,179"
The Judas Project,1990,"2,932,790",0,"2,932,790"
RBG,2018,"2,930,766",0,"2,930,766"
Joan Rivers: A Piece of Work,2010,"2,927,972",0,"2,927,972"
Up at the Villa,2000,"2,927,319",0,"2,927,319"
Love Stinks,1999,"2,924,635",0,"2,924,635"
Grupo 7,2012,0,"2,924,251","2,924,251"
Waiting for Guffman,1996,"2,923,982",0,"2,923,982"
This Is My Life,1992,"2,922,094",0,"2,922,094"
Veer-Zaara,2004,"2,921,738",0,"2,921,738"
Homework,1982,"2,914,328",0,"2,914,328"
Dream Horse,2020,"2,913,328",0,"2,913,328"
Crimes of Passion,1984,"2,912,945",0,"2,912,945"
Tsotsi,2005,"2,912,363",0,"2,912,363"
Kabhi Khushi Kabhie Gham...,2001,"2,902,000",0,"2,902,000"
Miss Sadie Thompson,1953,"2,900,000",0,"2,900,000"
The Wackness,2008,"2,077,116","822,859","2,899,975"
Cradle Will Rock,1999,"2,899,970",0,"2,899,970"
Flamingo Road,1949,"2,263,000","633,000","2,896,000"
Pandas,2018,"2,892,597",0,"2,892,597"
Waking Life,2001,"2,892,011",0,"2,892,011"
"Beijing, New York",2015,0,"2,890,000","2,890,000"
The Beautiful Blonde from Bashful Bend,1949,"2,889,000",0,"2,889,000"
Studio 666,2022,"2,513,963","373,835","2,887,798"
The Warrior and the Sorceress,1984,"2,886,225",0,"2,886,225"
Ponniyin Selvan: Part One,2022,"2,100,000","782,868","2,882,868"
Tadpole,2000,"2,882,062",0,"2,882,062"
Paradise Road,1997,"1,921,471","960,000","2,881,471"
Blinkende lygter,2000,0,"2,881,123","2,881,123"
No Man's Land,1987,"2,877,571",0,"2,877,571"
Unzipped,1995,"2,875,086",0,"2,875,086"
Love! Valour! Compassion!,1997,"2,874,242",0,"2,874,242"
The Trip to Italy,2014,"2,873,758",0,"2,873,758"
Gojira tai Mekagojira,1974,0,"2,873,268","2,873,268"
Jinxed!,1982,"2,869,638",0,"2,869,638"
Gas,1981,"2,869,425",0,"2,869,425"
Pagafantas,2009,0,"2,866,118","2,866,118"
Another You,1991,"2,865,916",0,"2,865,916"
Rappin',1985,"2,864,844",0,"2,864,844"
Modern Romance,1981,"2,863,642",0,"2,863,642"
Home Run,2013,"2,859,955",0,"2,859,955"
In the Company of Men,1997,"2,856,622",0,"2,856,622"
La clef,2007,0,"2,855,655","2,855,655"
Take the High Ground!,1953,"1,968,000","887,000","2,855,000"
The Man in the Moon,1991,"2,853,801",0,"2,853,801"
"The Long, Hot Summer",1958,"2,853,700",0,"2,853,700"
American Animals,2018,"2,853,526",0,"2,853,526"
Tetro,2009,"518,522","2,334,393","2,852,915"
Airborne,1993,"2,850,263",0,"2,850,263"
I'm No Angel,1933,"2,850,000",0,"2,850,000"
Letters to God,2010,"2,848,578",0,"2,848,578"
God Bless the Broken Road,2018,"2,846,258",0,"2,846,258"
Kyo Kii... Main Jhuth Nahin Bolta,2001,0,"2,846,159","2,846,159"
Married Life,2007,"1,506,998","1,336,007","2,843,005"
Camille,1936,"1,154,000","1,688,000","2,842,000"
3 Godfathers,1948,"2,078,000","763,000","2,841,000"
eXistenZ,1999,"2,840,417",0,"2,840,417"
Running on Empty,1988,"2,835,116",0,"2,835,116"
Kedi,2016,"2,834,262",0,"2,834,262"
Filly Brown,2012,"2,833,383",0,"2,833,383"
The Perez Family,1995,"2,832,826",0,"2,832,826"
Reservoir Dogs,1992,"2,832,029",0,"2,832,029"
Clifford's Really Big Movie,2004,"2,831,130",0,"2,831,130"
Thoroughbreds,2017,"2,830,775",0,"2,830,775"
The Fluffy Movie: Unity Through Laughter,2014,"2,827,393",0,"2,827,393"
The Power of One,1992,"2,827,107",0,"2,827,107"
Sid and Nancy,1986,"2,826,523",0,"2,826,523"
Monsieur Ibrahim et les fleurs du Coran,2003,"2,824,365",0,"2,824,365"
Newsies,1992,"2,819,485",0,"2,819,485"
Le dernier vol,2009,0,"2,817,200","2,817,200"
The Identical,2014,"2,817,092",0,"2,817,092"
The Wreck of the Mary Deare,1959,"1,165,000","1,650,000","2,815,000"
Il mondo di Yor,1983,"2,810,199",0,"2,810,199"
Arctic,2018,"2,409,826","399,454","2,809,280"
Return to the Blue Lagoon,1991,"2,807,854",0,"2,807,854"
Happiness,1998,"2,807,390",0,"2,807,390"
Map of the Human Heart,1992,"2,806,881",0,"2,806,881"
Loving Couples,1980,"2,806,659",0,"2,806,659"
892,2022,"2,806,284",0,"2,806,284"
Barfi!,2012,"2,804,874",0,"2,804,874"
La mujer de mi hermano,2005,"2,804,642",0,"2,804,642"
Paterson,2016,"2,141,423","662,485","2,803,908"
Junior Bonner,1972,"1,900,000","900,000","2,800,000"
Three on a Couch,1966,"2,800,000",0,"2,800,000"
Kissin' Cousins,1964,"2,800,000",0,"2,800,000"
Three Little Words,1950,"2,800,000",0,"2,800,000"
California Casanova,1991,"2,800,000",0,"2,800,000"
The Law and Jake Wade,1958,"970,000","1,825,000","2,795,000"
Heat,1986,"2,793,214",0,"2,793,214"
Year of the Comet,1992,"2,791,515",0,"2,791,515"
Un rescate de huevitos,2021,"927,154","1,860,465","2,787,619"
Hexed,1993,"2,786,807",0,"2,786,807"
Here Today,2021,"2,785,942",0,"2,785,942"
Saving Christmas,2014,"2,783,970",0,"2,783,970"
Bugsy Malone,1976,"2,783,840",0,"2,783,840"
Unforgettable,1996,"2,780,278",0,"2,780,278"
Sun lung moon hak chan,1992,0,"2,778,211","2,778,211"
Gleaming the Cube,1989,"2,777,280",0,"2,777,280"
Dr. Jekyll and Ms. Hyde,1995,"2,763,020",0,"2,763,020"
Finding You,2021,"2,753,985",0,"2,753,985"
Deadtime Stories,1986,"2,750,741",0,"2,750,741"
Freeriders,1998,"2,750,064",0,"2,750,064"
"Westward Ho, the Wagons!",1956,"2,750,000",0,"2,750,000"
My Architect,2003,"2,748,981",0,"2,748,981"
Comedian,2002,"2,744,253",0,"2,744,253"
Desperate Hours,1990,"2,742,912",0,"2,742,912"
Shadows and Fog,1991,"2,735,731",0,"2,735,731"
The Shocking Miss Pilgrim,1947,"2,734,000",0,"2,734,000"
Hot Moves,1985,"2,732,684",0,"2,732,684"
"Le temps retrouvé, d'après l'oeuvre de Marcel Proust",1999,"463,169","2,260,472","2,723,641"
The Good Lie,2014,"2,716,989",0,"2,716,989"
My Cousin Rachel,2017,"2,716,368",0,"2,716,368"
Walk on Water,2004,"2,712,736",0,"2,712,736"
Straight Out of Brooklyn,1991,"2,712,293",0,"2,712,293"
Everything Must Go,2010,"2,711,210",0,"2,711,210"
Yip Man chin chyun,2010,0,"2,708,867","2,708,867"
Chéri,2009,"2,708,188",0,"2,708,188"
The History Boys,2006,"2,706,659",0,"2,706,659"
The Show,1995,"2,702,578",0,"2,702,578"
Beau Brummell,1954,"1,049,000","1,652,000","2,701,000"
The Blue Dahlia,1946,"2,700,000",0,"2,700,000"
Six Reasons Why,2008,"2,700,000",0,"2,700,000"
Hell and High Water,1954,"2,700,000",0,"2,700,000"
Land of the Pharaohs,1955,"2,700,000",0,"2,700,000"
The Allnighter,1987,"2,700,000",0,"2,700,000"
Youth,2015/I,"2,698,509",0,"2,698,509"
Call Me Mister,1951,"2,697,000",0,"2,697,000"
Half Nelson,2006,"2,694,973",0,"2,694,973"
Is Genesis History?,2017,"2,694,781",0,"2,694,781"
Bobby Jones: Stroke of Genius,2004,"2,694,071",0,"2,694,071"
Blind Fury,1989,"2,692,037",0,"2,692,037"
Sankofa,1993,"2,691,899",0,"2,691,899"
The Bear,1984,"2,687,148",0,"2,687,148"
Bad Medicine,1985,"2,685,453",0,"2,685,453"
Hello Mary Lou: Prom Night II,1987,"2,683,519",0,"2,683,519"
"After Dark, My Sweet",1990,"2,678,414",0,"2,678,414"
Lamb,2021,"2,676,410",0,"2,676,410"
Goliyon Ki Rasleela Ram-Leela,2013,"2,674,134",0,"2,674,134"
Tod@s Caen,2019,"2,670,925",0,"2,670,925"
Playing for Keeps,1986,"2,669,366",0,"2,669,366"
The Scout,1994,"2,667,163",0,"2,667,163"
Who Dares Wins,1982,"2,666,873",0,"2,666,873"
When We Were Kings,1996,"2,666,118",0,"2,666,118"
Gordos,2009,0,"2,664,834","2,664,834"
Gotti,2018,"2,660,691",0,"2,660,691"
The Card Counter,2021,"2,657,850",0,"2,657,850"
Lady in the Lake,1947,"1,812,000","845,000","2,657,000"
Easy Virtue,2008,"2,656,324",0,"2,656,324"
Chi-Raq,2015,"2,653,031",0,"2,653,031"
Kids in the Hall: Brain Candy,1996,"2,653,000",0,"2,653,000"
Miracle on 34th Street,1947,"2,650,000",0,"2,650,000"
The Mighty,1998,"2,643,689",0,"2,643,689"
Magic in the Water,1995,"2,643,346",0,"2,643,346"
He Named Me Malala,2015,"2,642,899",0,"2,642,899"
Arrowhead,1953,"2,640,000",0,"2,640,000"
Dil Hai Ki Manta Nahin,1991,0,"2,640,000","2,640,000"
God's Army,2000,"2,637,726",0,"2,637,726"
Find Me Guilty,2006,"1,173,673","1,462,964","2,636,637"
Voices,1979,"2,631,244",0,"2,631,244"
Captivity,2007,"2,626,800",0,"2,626,800"
The Raid 2: Berandal,2014,"2,625,803",0,"2,625,803"
Below,2002,"605,562","2,016,453","2,622,015"
High Wall,1947,"1,553,000","1,065,000","2,618,000"
Utomlennye solntsem,1994,"2,616,503",0,"2,616,503"
The Haunting,1963,"2,616,000",0,"2,616,000"
Miles Ahead,2015,"2,610,719",0,"2,610,719"
The Time Machine,1960,"1,610,000","1,000,000","2,610,000"
Queen Christina,1933,"767,000","1,843,000","2,610,000"
Thérèse: The Story of Saint Thérèse of Lisieux,2004,"2,607,578",0,"2,607,578"
Meet Me After the Show,1951,"2,606,000",0,"2,606,000"
Under the Skin,2013/I,"2,605,039",0,"2,605,039"
Da hong deng long gao gao gua,1991,"2,603,061",0,"2,603,061"
Choose Me,1984,"2,490,233","111,973","2,602,206"
Samsara,2011/I,"2,601,847",0,"2,601,847"
12 O'Clock Boys,2013,"44,108","2,556,092","2,600,200"
The Rains of Ranchipur,1955,"2,600,000",0,"2,600,000"
Girls! Girls! Girls!,1962,"2,600,000",0,"2,600,000"
Richard III,1995,"2,600,000",0,"2,600,000"
Night Passage,1957,"2,600,000",0,"2,600,000"
The Yellow Cab Man,1950,"2,599,000",0,"2,599,000"
But I'm a Cheerleader,1999,"2,205,627","389,589","2,595,216"
Girl in Progress,2012,"2,594,878",0,"2,594,878"
Grand Hotel,1932/I,"1,235,000","1,359,000","2,594,000"
N-Secure,2010,"2,592,808",0,"2,592,808"
Carbine Williams,1952,"1,787,000","802,000","2,589,000"
Control Room,2004,"2,586,511",0,"2,586,511"
House of Games,1987,"2,585,639",0,"2,585,639"
Blancanieves,2012,"279,735","2,305,787","2,585,522"
In Our Hands: The Battle for Jerusalem,2017,"1,662,152","923,096","2,585,248"
The Lodge,2019,"2,138,907","445,524","2,584,431"
Captive,2015/II,"2,583,301",0,"2,583,301"
Factory Girl,2006,"1,661,464","919,923","2,581,387"
Torpedo Run,1958,"1,145,000","1,435,000","2,580,000"
Land,2021,"2,577,830",0,"2,577,830"
It Came from Hollywood,1982,"2,573,342",0,"2,573,342"
Calendar Girl,1993,"2,570,145",0,"2,570,145"
The Cure,1995,"2,568,429",0,"2,568,429"
18 Again!,1988,"2,567,099",0,"2,567,099"
Maxie,1985,"2,564,278",0,"2,564,278"
Honk for Jesus. Save Your Soul,2022,"2,561,270",0,"2,561,270"
Brassed Off,1996,"2,560,471",0,"2,560,471"
Under the Volcano,1984,"2,556,800",0,"2,556,800"
King of New York,1990,"2,554,476",0,"2,554,476"
Hjælp! Jeg er en fisk,2000,0,"2,553,064","2,553,064"
Prince of Foxes,1949,"2,550,000",0,"2,550,000"
Gun Glory,1957,"1,125,000","1,425,000","2,550,000"
A Southern Yankee,1948,"1,981,000","566,000","2,547,000"
Carnages,2002,"2,546,747",0,"2,546,747"
Streets of Gold,1986,"2,546,238",0,"2,546,238"
True Stories,1986,"2,545,142",0,"2,545,142"
Impulse,1990,"2,544,504",0,"2,544,504"
Words on Bathroom Walls,2020,"2,542,494",0,"2,542,494"
Love and Death on Long Island,1997,"2,542,264",0,"2,542,264"
Truth,2015,"2,541,554",0,"2,541,554"
Naked Lunch,1991,"2,541,541",0,"2,541,541"
L'homme du train,2002,"2,541,320",0,"2,541,320"
"East Side, West Side",1949,"1,518,000","1,022,000","2,540,000"
"""The Legend of Sarmoti: Siegfried & Roy""",1996,"2,537,523",0,"2,537,523"
Afterglow,1997,"2,537,428",0,"2,537,428"
Mack & Rita,2022,"2,535,459",0,"2,535,459"
Sin nombre,2009,"2,534,351",0,"2,534,351"
Le dernier gang,2007,0,"2,530,900","2,530,900"
Bad Lieutenant,1992,"2,000,022","527,873","2,527,895"
A Private Function,1984,"2,527,088",0,"2,527,088"
Dabangg 2,2012,"2,519,190",0,"2,519,190"
Aces: Iron Eagle III,1992,"2,517,600",0,"2,517,600"
Lonely Hearts,2006,"188,565","2,328,858","2,517,423"
The Sum of Us,1994,"2,510,448",0,"2,510,448"
Reform School Girls,1986,"2,510,433",0,"2,510,433"
The Bribe,1949,"1,559,000","951,000","2,510,000"
Rogue Cop,1954,"1,417,000","1,092,000","2,509,000"
Marie,1985,"2,507,995",0,"2,507,995"
Grace Unplugged,2013,"2,507,106",0,"2,507,106"
Full Frontal,2002,"2,506,446",0,"2,506,446"
Career Girls,1997,"2,506,039",0,"2,506,039"
Ridicule,1996,"2,503,829",0,"2,503,829"
Red Rock West,1993,"2,502,551",0,"2,502,551"
Robin Hood,1922,"2,500,000",0,"2,500,000"
Home of the Brave,1949,"2,500,000",0,"2,500,000"
The King of Comedy,1982,"2,500,000",0,"2,500,000"
Kansas City,1996,"1,353,824","1,146,176","2,500,000"
The Desperate Hours,1955,"2,500,000",0,"2,500,000"
Alexander the Great,1956,"2,500,000",0,"2,500,000"
Johnny Guitar,1954,"2,500,000",0,"2,500,000"
Champion,1949,"2,500,000",0,"2,500,000"
The Command,1954,"2,500,000",0,"2,500,000"
Impulse,1984,"2,500,000",0,"2,500,000"
Impractical Jokers: The Movie,2020,"2,500,000",0,"2,500,000"
Men in War,1957,"500,000","2,000,000","2,500,000"
T-Men,1947,"1,600,000","900,000","2,500,000"
Yajima Biyôshitsu the movie: Yume o tsukama Nebada,2010,0,"2,500,000","2,500,000"
The Road to Ruin,1928,"2,500,000",0,"2,500,000"
On the Riviera,1951,"2,500,000",0,"2,500,000"
Naomi's Web,2000,"2,500,000",0,"2,500,000"
Pettson & Findus - Katten och gubbens år,1999,0,"2,498,592","2,498,592"
Behind Enemy Lines,1986,"2,497,233",0,"2,497,233"
Rumble Fish,1983,"2,494,480",0,"2,494,480"
Desert Hearts,1985,"2,492,088",0,"2,492,088"
"Silent Night, Deadly Night",1984,"2,491,460",0,"2,491,460"
Back to Bataan,1945,"2,490,000",0,"2,490,000"
Moonlight and Valentino,1995,"2,488,858",0,"2,488,858"
The Stepfather,1987,"2,488,740",0,"2,488,740"
Judas and the Black Messiah,2021,"2,485,000",0,"2,485,000"
The Lost City,2005,"2,483,955",0,"2,483,955"
Suspiria,2018,"2,483,472",0,"2,483,472"
Himalaya - l'enfance d'un chef,1999,"2,481,690",0,"2,481,690"
Kapoor and Sons,2016,"2,481,315",0,"2,481,315"
Bucky Larson: Born to Be a Star,2011,"2,481,257",0,"2,481,257"
Kill the Irishman,2011,"2,478,156",0,"2,478,156"
My One and Only,2009,"2,475,970",0,"2,475,970"
Jefferson in Paris,1995,"2,474,000",0,"2,474,000"
Electric Dreams,1984,"2,193,612","274,052","2,467,664"
Poster Boys,2017,"97,049","2,369,623","2,466,672"
Wonderland,2003,"1,060,512","1,405,932","2,466,444"
LBJ,2016,"2,462,157",0,"2,462,157"
Mistress America,2015,"2,461,121",0,"2,461,121"
Kick,2014,"2,461,031",0,"2,461,031"
Class of 1999,1990,"2,459,895",0,"2,459,895"
The Ten Commandments,1923,"2,457,710",0,"2,457,710"
Son of the Pink Panther,1993,"2,457,574",0,"2,457,574"
Mekagojira no gyakushu,1975,0,"2,454,513","2,454,513"
Crimes of the Future,2022,"2,452,882",0,"2,452,882"
The Endurance: Shackleton's Legendary Antarctic Expedition,2000,"2,452,566",0,"2,452,566"
My Beautiful Laundrette,1985,"2,451,545",0,"2,451,545"
Hearat Shulayim,2011,"2,007,758","443,501","2,451,259"
Kill the Messenger,2014,"2,450,846",0,"2,450,846"
The Indian Fighter,1955,"2,450,000",0,"2,450,000"
The Sapphires,2012,"2,448,455",0,"2,448,455"
The Hand,1981,"2,447,576",0,"2,447,576"
The Men's Club,1986,"2,444,076",0,"2,444,076"
The Man Who Wasn't There,1983,"2,443,487",0,"2,443,487"
Table for Five,1983,"2,439,705",0,"2,439,705"
"Hey There, It's Yogi Bear",1964,"2,438,233",0,"2,438,233"
THX 1138,1971,"2,437,000",0,"2,437,000"
Christmas Carol: The Movie,2001,0,"2,436,389","2,436,389"
Pawn Sacrifice,2014,"2,436,062",0,"2,436,062"
Stranger Than Paradise,1984,"2,436,000",0,"2,436,000"
Kansas,1988,"2,432,536",0,"2,432,536"
Billy the Kid,1941,"1,518,000","914,000","2,432,000"
The Homesman,2014,"2,428,883",0,"2,428,883"
The Grace Card,2010,"2,428,241",0,"2,428,241"
Anja & Viktor,2001,0,"2,427,093","2,427,093"
You Kill Me,2007,"2,426,851",0,"2,426,851"
Love Aaj Kal,2009,"2,425,386",0,"2,425,386"
The Prisoner of Zenda,1979,"2,425,315",0,"2,425,315"
The Basketball Diaries,1995,"2,424,439",0,"2,424,439"
Farewell to the King,1989,"2,420,917",0,"2,420,917"
Nieve negra,2017,0,"2,420,000","2,420,000"
Hudugaata,2007,0,"2,420,000","2,420,000"
Brad's Status,2017,"2,133,158","285,529","2,418,687"
Blood Ties,2013/I,"42,472","2,374,243","2,416,715"
Un Padre No Tan Padre,2016,"2,156,047","260,222","2,416,269"
The Gatekeepers,2012,"2,415,727",0,"2,415,727"
The Stupids,1996,"2,415,593",0,"2,415,593"
Flirting,1991,"2,415,396",0,"2,415,396"
Body Chemistry,1990,"2,415,312",0,"2,415,312"
The Disappointments Room,2016,"2,414,077",0,"2,414,077"
Dead of Winter,1987,"2,413,427",0,"2,413,427"
Chikyû kogeki meirei: Gojira tai Gaigan,1972,0,"2,413,078","2,413,078"
Wanda Nevada,1979,"2,411,145",0,"2,411,145"
Un dimanche à la campagne,1984,"2,411,143",0,"2,411,143"
The Art of Self-Defense,2019,"2,410,914",0,"2,410,914"
Sunburn,1979,"2,410,776",0,"2,410,776"
Lawnmower Man 2: Beyond Cyberspace,1996,"2,409,225",0,"2,409,225"
Morons from Outer Space,1985,"441,137","1,968,000","2,409,137"
Go Fish,1994,"2,408,311",0,"2,408,311"
The Kindred,1987,"2,407,024",0,"2,407,024"
The Killing of a Sacred Deer,2017,"2,291,900","115,120","2,407,020"
The Eyes of Tammy Faye,2021,"2,404,127",0,"2,404,127"
Sidewalks of New York,2001,"2,402,459",0,"2,402,459"
Gekijouban Poketto monsutâ: Kimi ni kimeta!,2017,"2,401,722",0,"2,401,722"
The Queen of Versailles,2012,"2,401,652",0,"2,401,652"
Wichita,1955,"2,400,000",0,"2,400,000"
Club Fed,1990,"2,400,000",0,"2,400,000"
Thunder Bay,1953,"2,400,000",0,"2,400,000"
The Naked City,1948,"2,400,000",0,"2,400,000"
Ding et Dong le film,1990,"2,400,000",0,"2,400,000"
The Wolves,1996,"2,400,000",0,"2,400,000"
Room at the Top,1959,"2,400,000",0,"2,400,000"
Mayweather vs. Mcgregor,2017,"2,400,000",0,"2,400,000"
Kalifornia,1993,"2,395,231",0,"2,395,231"
Meari to majo no hana,2017,"2,393,272",0,"2,393,272"
Backbeat,1994,"2,392,599",0,"2,392,599"
Dangerously Close,1986,"2,390,525",0,"2,390,525"
Love Crimes,1992,"2,387,928",0,"2,387,928"
After We Collided,2020,"2,386,265",0,"2,386,265"
Demonic,2015,0,"2,385,535","2,385,535"
In the Loop,2009,"2,384,044",0,"2,384,044"
Le retour de Martin Guerre,1982,"2,382,482",0,"2,382,482"
Bom yeoreum gaeul gyeoul geurigo bom,2003,"2,380,788",0,"2,380,788"
I'm in Love with a Church Girl,2013,"2,380,405",0,"2,380,405"
Party Girl,1958,"1,130,000","1,250,000","2,380,000"
Hillsong: Let Hope Rise,2016,"2,379,745",0,"2,379,745"
The Tree,2010/I,"71,158","2,307,416","2,378,574"
Lolita,1997,"1,475,951","900,000","2,375,951"
Buffalo '66,1998,"2,375,097",0,"2,375,097"
Mark Twain's America in 3D,1998,"2,371,417",0,"2,371,417"
A Little Sex,1982,"2,370,376",0,"2,370,376"
The Business of Show Business,1983,"2,365,432",0,"2,365,432"
Battle Circus,1953,"1,627,000","735,000","2,362,000"
Dancing at Lughnasa,1998,"2,361,632",0,"2,361,632"
Bandido,2004,"2,359,000",0,"2,359,000"
San goo waak chai ji siu nin gik dau pin,1998,0,"2,353,800","2,353,800"
Bon voyage,2003,"2,353,728",0,"2,353,728"
La virgen de los sicarios,2000,"525,330","1,823,536","2,348,866"
Chico & Rita,2010,"350,524","1,997,395","2,347,919"
At Close Range,1986,"2,347,000",0,"2,347,000"
Downtown,1990,"2,346,150",0,"2,346,150"
Bravo,1998,"2,345,000",0,"2,345,000"
Redbelt,2008,"2,344,847",0,"2,344,847"
Double Dragon,1994,"2,341,309",0,"2,341,309"
Layer Cake,2004,"2,338,695",0,"2,338,695"
Gabriela,2001,"2,334,720",0,"2,334,720"
Huo zhe,1994,"2,332,728",0,"2,332,728"
Meru,2015,"2,332,127",0,"2,332,127"
Mr. Nobody,2009,"3,600","2,328,121","2,331,721"
A World Apart,1988,"2,326,900",0,"2,326,900"
Last Orders,2001,"2,326,407",0,"2,326,407"
Weeds,1987,"2,325,444",0,"2,325,444"
Professor Marston and the Wonder Women,2017,"1,585,362","736,883","2,322,245"
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",2021,"2,320,649",0,"2,320,649"
Trance,2013/I,"2,319,187",0,"2,319,187"
White Hunter Black Heart,1990,"2,319,124",0,"2,319,124"
Chocolat,1988,"2,317,091",0,"2,317,091"
Shanghai Surprise,1986,"2,315,683",0,"2,315,683"
"Man, Woman and Child",1983,"2,314,561",0,"2,314,561"
WARx2,2014,"2,310,625",0,"2,310,625"
A Good Man in Africa,1994,"2,308,390",0,"2,308,390"
Merry Christmas Mr. Lawrence,1983,"2,306,560",0,"2,306,560"
Noah's Ark,1928,"1,367,000","938,000","2,305,000"
Promare,2019,"2,304,929",0,"2,304,929"
Rire et châtiment,2003,0,"2,304,848","2,304,848"
Anna Karenina,1935,"865,000","1,439,000","2,304,000"
The Resurrection of Gavin Stone,2017,"2,303,792",0,"2,303,792"
Hav Plenty,1997,"2,301,777",0,"2,301,777"
Competencia oficial,2021,"573,543","1,726,606","2,300,149"
The Naked Jungle,1954,"2,300,000",0,"2,300,000"
Baby Doll,1956,"2,300,000",0,"2,300,000"
The Day of the Dolphin,1973,"2,300,000",0,"2,300,000"
Sign of the Times,1999,"2,300,000",0,"2,300,000"
To the Shores of Tripoli,1942,"2,300,000",0,"2,300,000"
"Yao a yao, yao dao wai po qiao",1995,"2,300,000",0,"2,300,000"
Sahara,1943/I,"2,300,000",0,"2,300,000"
42nd Street,1933,"2,300,000",0,"2,300,000"
Sky Bandits,1986,"2,295,500",0,"2,295,500"
At Eternity’s Gate,2018,"2,294,917",0,"2,294,917"
Red Joan,2018,"1,579,436","714,884","2,294,320"
The Pillow Book,1996,"2,293,037",0,"2,293,037"
Renoir,2012,"2,291,047",0,"2,291,047"
Snowriders II,1997,"2,287,639",0,"2,287,639"
Vals Im Bashir,2008,"2,283,276",0,"2,283,276"
Pecker,1998,"2,281,761",0,"2,281,761"
The Company,2003,"2,281,585",0,"2,281,585"
Das schreckliche Mädchen,1990,"2,281,569",0,"2,281,569"
Fur: An Imaginary Portrait of Diane Arbus,2006,"220,914","2,060,175","2,281,089"
Hytti nro 6,2021,"5,780","2,275,123","2,280,903"
The Fall,2006,"2,280,348",0,"2,280,348"
Noises Off...,1992,"2,280,148",0,"2,280,148"
A Brief History of Time,1991,"2,279,692",0,"2,279,692"
La Boda de Valentina,2018,"2,279,634",0,"2,279,634"
"Yes, Giorgio",1982,"2,279,543",0,"2,279,543"
Ninotchka,1939,"1,187,000","1,092,000","2,279,000"
Nomads,1986,"2,278,264",0,"2,278,264"
The Resurrection of Gavin Stone,2016,"2,277,776",0,"2,277,776"
Adam,2009/I,"2,277,396",0,"2,277,396"
Sibelius,2003,0,"2,277,004","2,277,004"
Riding Giants,2004,"2,276,368",0,"2,276,368"
Sistemas,2009,"2,276,347",0,"2,276,347"
Showdown in Little Tokyo,1991,"2,275,557",0,"2,275,557"
Dior et moi,2014,"1,028,000","1,246,016","2,274,016"
Promoción fantasma,2012,0,"2,273,092","2,273,092"
Chinese Box,1997,"2,272,923",0,"2,272,923"
La doublure,2006,"2,272,329",0,"2,272,329"
Blood Simple.,1984,"2,150,000","120,577","2,270,577"
One Hundred Men and a Girl,1937,"2,270,200",0,"2,270,200"
The Women,1939,"2,270,000",0,"2,270,000"
The East,2013,"2,268,296",0,"2,268,296"
Texasville,1990,"2,268,181",0,"2,268,181"
Gigi & Nate,2022,"2,267,274",0,"2,267,274"
Sleepwalk with Me,2012,"2,263,436",0,"2,263,436"
Gilda Live,1980,"2,261,507",0,"2,261,507"
Leprechaun 2,1994,"2,260,622",0,"2,260,622"
Dance with a Stranger,1985,"2,174,622","85,897","2,260,519"
A Aa,2016,"2,256,403",0,"2,256,403"
The Dish,2000,"2,252,970",0,"2,252,970"
Love Is Strange,2014,"2,252,580",0,"2,252,580"
It Happened at the World's Fair,1963,"2,250,000",0,"2,250,000"
Saskatchewan,1954,"2,250,000",0,"2,250,000"
Notre-Dame de Paris,1956,"2,250,000",0,"2,250,000"
The King and Four Queens,1956,"2,250,000",0,"2,250,000"
Wing and a Prayer,1944,"2,250,000",0,"2,250,000"
